row_id,fold,y_true_id,y_pred_id,y_true,y_pred,prob_c1,prob_c234,prob_c5,correct,original_token_count,head_tail_applied,resp_text,duplicate_group_size,duplicate_num_labels,is_duplicate,is_conflicting_duplicate,experiment_id
13390,0,1,1,c234,c234,0.36501217,0.41346154,0.22152625,True,313,True," Prezado Senhor, Informa-se que este SIC-Serviço de Informação ao Cidadão, não está autorizado a receber solicitações de recursos contra autos de infração nem FICI, se limitando a responder questionamentos dos cidadãos.  Esclarecendo que as defesas, os recursos de multas e FICI  Formulário de Indicação de Condutor, devem ser encaminhados somente por correio como carta registrada (AR) ou entregues pessoalmente no endereço desta SEDE: SAN, Quadra 03, Lote ""A"", Edifício Núcleo dos Transportes, 1ª Subsolo Sala 1S 4.38, Brasília-DF, CEP: 70.040-902 ou ainda por meio do link:  http://servicos.dnit.gov.br/multas/Login?ReturnUrl=%2Fmultas%2F Para acompanhamento de sua solicitação de defesa e/ou recurso, orienta-se que entre em contato diretamente com o setor do DNIT responsável por multas por meio dos telefones: 0800611535 (61) 3315-8080, (61) 3315-8239 e (61) 3315-4559 ou ou pelo link: http://servicos.dnit.gov.br/multas/Login?ReturnUrl=%2Fmultas%2F  Atenciosamente, Regina Ribeiro SIC/DNIT ",3,1,True,False,head_tail_256_v1
13393,0,2,0,c5,c1,0.51360065,0.2628986,0.22350077,False,245,False," Prezada Senhora,   A Advocacia-Geral da União (AGU) agradece o envio da sua mensagem. Segue resposta oferecida pela Consultoria Geral da União: ""Em resposta à solicitação contida na presente demanda, peço que informe ao interessado não ser possível o fornecimento de cópia do processo requerido, uma vez que ainda não está encerrado o ciclo decisório do mesmo, conforme disposto no art. 7º, § 3º, da Lei nº 12.527, de 2011 (Lei de Acesso à Informações), que assim dispõe: Art. 7º O acesso à informação de que trata esta Lei compreende, entre outros, os direitos de obter: .................omissis............... § 3º O direito de acesso aos documentos ou às informações neles contidas utilizados como fundamento da tomada de decisão e do ato administrativo será assegurado com a edição do ato decisório respectivo."" Sendo o que havia para o momento, colocamo-nos ao seu dispor.   Atenciosamente, Serviço de Informações ao Cidadão Advocacia-Geral da União ",1,1,False,False,head_tail_256_v1
13398,0,0,0,c1,c1,0.41691458,0.38953322,0.19355223,True,282,True," Prezado Cidadão,    Ao cumprimentá-lo cordialmente reporto-me ao pedido formulado por Vossa Senhoria de NUP 60502.000339/2016-52, de 28 de fevereiro de 2016.    Em relação ao seu pedido, o Serviço de Informações ao Cidadão - SIC do Ministério da Defesa - MD informa que a matéria da solicitação de Vossa Senhoria foi considerada incompreensível, tendo em vista que não apresenta um pedido específico. O Decreto nº 7.724, de 16 de maio de 2012, que regulamenta a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), determina, no art. 12, inciso III, que O pedido de acesso à informação deverá conter especificação, de forma clara e precisa, da informação requerida e, no art. 13, inciso I, que não serão atendidos pedidos de acesso à informação genéricos.    Deste modo, este SIC/MD encerra o seu pedido e solicita que ele seja refeito, de forma mais clara e precisa, especificando os tipos de documentos, tipos de informações desejadas, datas precisas etc., das informações que V. Sa. deseja ter acesso.    Atenciosamente,    Serviço de Informações ao Cidadão do Ministério da Defesa  SIC/MD ",1,1,False,False,head_tail_256_v1
13402,0,1,1,c234,c234,0.36009628,0.36267698,0.27722675,True,91,False," SEGUEM ANEXOS (EM DUAS PLANILHAS) OS DADOS SOLICITADOS, INFORMAMOS AINDA QUE NÃO TEMOS A INFORMAÇÃO POR PLANOS DE SAÚDE E NEM DE FORMA PARTICULAR EM NOSSAS BASES DE DADOS. ",1,1,False,False,head_tail_256_v1
13409,0,1,1,c234,c234,0.31070757,0.46509826,0.22419412,True,320,True," Prezado(a) Senhor(a),           As instituições financeiras podem deduzir, dos recursos disponíveis na conta salário, valores relativos a parcelas de empréstimo, financiamento e arrendamento mercantil, de acordo com o art. 2º da Resolução 3.402, de 2006.       Podem ser deduzidos, também, débitos referentes a outras dívidas, uma vez que o art. 1º da Circular 3.338, de 2006, estabelece que os recursos creditados na conta salário podem ser utilizados para liquidação de contas, faturas ou quaisquer outros documentos representativos de dívidas, inclusive mediante débito automático.       Ressaltamos que, assim como acontece nos demais casos em que a instituição financeira é fiel depositária de recursos, para que seja efetuado qualquer débito em conta salário, esse desconto deve ter sido previamente autorizado.        Sugerimos que verifique com a instituição financeira se, em algum dos contratos porventura assinados com a referida instituição, consta sua autorização para o débito.        Conforme prevê o artigo 15 da Lei 12.527, de 2011, no caso de indeferimento de acesso à informação ou às razões da negativa do acesso, poderá o interessado registrar recurso contra a decisão no prazo de 10 (dez) dias perante o Chefe do Departamento de Atendimento ao Cidadão.       Atenciosamente,        Departamento de Atendimento ao Cidadão (Deati)   Divisão de Atendimento ao Cidadão (Diate)  Tel: 145  www.bcb.gov.br/?FALECONOSCO ",1,1,False,False,head_tail_256_v1
13411,0,0,1,c1,c234,0.26558283,0.4032882,0.33112895,False,183,False," Prezado Senhor Em atenção ao seu pedido de informação, o Conselho de Recursos do Seguro Social (CRSS) esclarece que a consulta de jurisprudência no sistema e-Recursos encontra-se indisponível porque a ferramenta está em processo de substituição. No momento, o site do CRSS  www.mds.gov.br/previdencia pode ser utilizado como alternativa, mas a ferramenta só possibilita a consulta com o número do processo e/ou benefício que tenha sido julgado. Ademais, informamos também não ser possível o fornecimento das informações pleiteadas em arquivo porque o CRSS não dispõe de contrato na área de tecnologia que permita a extração dos dados solicitados.   Atenciosamente,   Serviço de Informações ao Cidadão  SIC Ouvidoria Social/SE Ministério do Desenvolvimento Social MDS Esplanada dos Ministérios, Bl. A, sala T-14 ",1,1,False,False,head_tail_256_v1
13415,0,1,1,c234,c234,0.1762984,0.50026935,0.3234322,True,352,True," Boa tarde! Diante do questionamento, anexo o Quadro de Referência de Cargos Técnicos, com discriminação, por cargo, das vagas ocupadas e desocupadas.    As vagas de técnicos disponíveis no IFMG até o dia 31/08/2016, foram destinadas para o Edital 124/2016, que pode ser visualizado no link abaixo:    http://concursos.fundacaocefetminas.org.br/tmp/ca6f05114f28ce0cdd7b538bb95c1dde    As vagas, de Docentes e Técnicos, que foram desocupadas após 31/08/2016 constam nos quadros de vaga de remoção, publicados no site do IFMG. O quadro de vagas mais recente encontra-se no link abaixo:    https://www2.ifmg.edu.br/portal/noticias/novo-processo-seletivo-para-remocao-de-servidores    Responsável pela resposta: Daniel dos Reis Pedrosa.    Caso a informação concedida não corresponda à sua solicitação, há a possibilidade de manifestação de recurso(s) em até 10 dias, que será(ão) direcionado(s) às autoridades hierarquicamente superiores, conforme o art. 19 do Decreto 7.724/12.    Atenciosamente,    André Luis Resende  Ouvidor Geral do IFMG    e-SIC - Sistema Eletrônico do Serviço de Informação ao Cidadão    Av. Professor Mário Werneck, 2590 - Buritis   cep: 30575-180 - Belo Horizonte - MG  Home: www.ifmg.edu.br ",1,1,False,False,head_tail_256_v1
13417,0,0,2,c1,c5,0.12970361,0.17288134,0.6974151,False,67,False," Prezada cidadã,  A informação solicitada encontra-se em http://dai-mre.serpro.gov.br/ e https://concordia.itamaraty.gov.br/   Atenciosamente,  Serviço de Informação ao Cidadão Ministério das Relações Exteriores ",1,1,False,False,head_tail_256_v1
13424,0,1,1,c234,c234,0.34087172,0.4875912,0.17153712,True,299,True," Prezado Hugo,    Seguem as respostas à sua solicitação:    1. Quando abriram as inscrições para o PSS do Censo Agropecuário, os recursos orçamentários necessários para a desenvolvimento do mesmo estavam devidamente autorizados e alocados pelo governo federal. Ocorre, porém, que com a evolução da situação econômica do país e no contexto de restrição orçamentária daí decorrente, o orçamento do IBGE apresentou posterior redução que inviabilizou a realização do Censo no ano de 2017.    2. Não existe número de processo, visto que essas negociações são feitas pessoalmente em reuniões no Ministério do Planejamento, Orçamento e Gestão.    3. No momento, não está prevista a reabertura do PSS.    4. A resposta a essa pergunta deverá ser buscada junto à empresa organizadora do PSS.    5. O concurso foi cancelado porque o censo Agropecuário ficou inviabilizado com o atual orçamento do IBGE. Ademais, esta medida também tomada para que gastos em andamento da operação censitária fossem suspensos e fossem evitados custos adicionais.    6. A resposta está dada no item anterior.    7. O IBGE foi informado do corte no orçamento do Censo em reunião realizada no Ministério do Planejamento e não através de um documento formal. Você pode manter contato com a Coordenação de Recursos Humanos do IBGE através do telefone (21) 2142-4667 ou através do email crh@ibge.gov.br    Atenciosamente,  Equipe de Atendimento ",1,1,False,False,head_tail_256_v1
13425,0,2,0,c5,c1,0.49507108,0.29804817,0.20688078,False,140,False," Prezado Senhor, A exigência vai para o endereço constante em nosso bando de dados e sua atualização é responsabilidade do titular do direito minerário. Não enviamos eletronicamente Ofício de exigência, devido à legislação estabelecer que o mesmo tem que ser encaminhado pelo correio com AR, só poderemos fazer de outra forma quando mudar a legislação, portanot estamos amarrados a esta. Quanto a processo não encontrado, pode ser que o mesmo esteja no arquivo morto. Mande-me por meio de um outro pedido de informação o núemero do processo, ano para eu verificar, contextualize o pedido, informando o que deseja. Atenciosamente, SIC/ANM ",1,1,False,False,head_tail_256_v1
13430,0,0,2,c1,c5,0.16691385,0.40246364,0.43062246,False,627,True," Prezado(a) Senhor(a),    Com base nas informações fornecidas pela Secretaria Executiva da Câmara de Regulação do Mercado de Medicamentos - SCMED, área técnica afeta ao assunto questionado, informamos que a CMED adota, para fins de aplicação de multa (penalidade), as seguintes metodologias:    Se a infração for quantificável (ex. Oferta/Venda de medicamentos acima do Preço Máximo aplicável à situação):    M = (a + a.i) x 2  m = (a + a.i) x 2     Onde, se houver somente a oferta:     M = (a + a.i)  m = (a + a.i)     M = multa apurada no processo administrativo para cada infração, multiplicada por 2 se houver a comercialização,  a = diferença entre o valor ofertado/Comercializado e o preço CMED, por apresentação multiplicada pela quantidade ofertada, nos casos em que tal demanda seja quantificável,  m = M, antes do agravamento por reincidência,  i = índice de ajuste face à condição econômica do agente,     Se a infração não for quantificável (ex. não publicação em revistas especializadas, publicação em revistas especializadas por valor acima do permitido, não envio do Relatório de Comercialização etc):    [mínimo legal (200 Ufir) X quantidade de meses de duração da prática + índice de ajuste face a condição econômica do agente.]                                                                                                TABELA: Índice de Ajuste face à Condição Econômica do Agente  Faturamento médio no ano do ilícito  Índice de ajuste  x = 100.000.000,00  1%  50.000.000,00= x  100.000.000,00  0,7%  25.000.000,00 = x   50.000.0000,00  0,5%  10.000.000,00 = x   25.000.000,00  0,3%  x   10.000.000,00  0,2%      Obs: Situações em que o valor ofertado/comercializado foi inferior ao permitido, não repercutem para fins de metodologia de multa, por não haver prejuízo à coletividade.    Quanto ao índice de atualização do valor a maior, utilizamos o IPCA-E, de divulgação mensal no site do IBGE. (FONTE: IBGE, Diretoria de Pesquisas, Coordenação de Índices de Preços, Sistema Nacional de Índices de Preços ao Consumidor).    Informamos ainda que não possuímos uma planilha oficial de cálculo de multa. Todas as multas são calculadas individualmente.     Para maiores esclarecimentos, a Anvisa também disponibiliza a sua Central de Atendimento, por meio do 0800 642 9782 (dias úteis, das 7h30 às 19h30) e por meio eletrônico, no Fale Conosco: (http://portal.anvisa.gov.br/fale-conosco)    Atenciosamente,   Agência Nacional de Vigilância Sanitária ",1,1,False,False,head_tail_256_v1
13436,0,2,0,c5,c1,0.69863236,0.17301403,0.12835357,False,7,False, resposta enviada por e-mail ,3,2,True,True,head_tail_256_v1
13437,0,1,2,c234,c5,0.19544433,0.32365242,0.4809033,False,78,False," Prezada Senhora, bom dia!  Em atenção ao pedido de informação em tela, segue abaixo, resposta do Diretor do Centro de Tecnologia da Informação e Comunicação - CTIC da UFAM, Ronny Peterson Guimarães:  "" Resposta ao protocolo 23480006955201696  Ronny Peterson Guimaraes  ronny@ufam.edu.br>",1,1,False,False,head_tail_256_v1
13440,0,1,2,c234,c5,0.2602291,0.31130138,0.4284695,False,182,False," Prezada,        Em atendimento a sua solicitação, informamos que como disposto na Lei de acesso a informação (LEI Nº 12.527, de 18 de novembro de 2011) e no portal do Arquivo Nacional, as consultas via SIC-AN destinam-se a atender as solicitações de informações sobre o acervo produzido pela própria instituição (neste caso, pelo Arquivo Nacional) no decorrer de suas atividades de 1985 até o presente. SIC-AN destina-se também a atender as solicitações a respeito do Conselho Nacional de Arquivos (CONARQ) a partir de 1994.       Cabe informar, que o Arquivo Nacional é um órgão subordinado ao Ministério da Justiça, responsável pela gestão, preservação e difusão de documentos da administração pública federal.        Sendo assim, para maiores esclarecimentos sobre a sua demanda, recomendamos que entre em contato com o Ministério do Desenvolvimento Social.       Atenciosamente,       SIC  Arquivo Nacional. ",1,1,False,False,head_tail_256_v1
13444,0,2,0,c5,c1,0.42778343,0.41553393,0.15668266,False,100,False," Prezado Bruno  Não possuímos no acervo da biblioteca os instrumentos de coleta preenchidos de quaisquer pesquisas do IBGE. Assim, não podemos atender a essa solicitação.    Os dados divulgados pelo IBGE do Censo Agrícola de 1940 estão disponíveis a nível de Brasil e Estados em: http://biblioteca.ibge.gov.br/index.php/biblioteca-catalogo?view=detalhes&id=765    Atenciosamente,  Equipe de Atendimento ",1,1,False,False,head_tail_256_v1
13447,0,2,2,c5,c5,0.19446002,0.27279693,0.53274304,True,70,False," Prezado Senhor,    A Advocacia-Geral da União (AGU) agradece o envio da sua mensagem.  Segue, em anexo, as informações solicitadas.  Sendo o que havia para o momento, colocamo-nos ao seu dispor.   Atenciosamente,  Serviço de Informações ao Cidadão  Advocacia-Geral da União ",1,1,False,False,head_tail_256_v1
13449,0,0,2,c1,c5,0.15646082,0.24053349,0.6030057,False,47,False," Prezada senhora Maria Cristina, boa tarde.  Conforme solicitado, segue em anexo, arquivo contendo as respostas.  Agradecemos o contato e permanecemos à disposição.  Atenciosamente, SIC/OUVIDORIA ",1,1,False,False,head_tail_256_v1
13452,0,2,2,c5,c5,0.042380463,0.24429987,0.71331966,True,50,False," Prezada Gabriela,  Segue Quadro de Referência dos Servidores Técnicos. Informamos que atualmente não contamos com vagas para o cargo em questão.  Ficamos à disposição.  Atenciosamente,  Serviço de Informações ao Cidadão ",1,1,False,False,head_tail_256_v1
13461,0,2,2,c5,c5,0.06537162,0.2501061,0.6845223,True,207,False," Prezado  Senhor,  Encaminhamos-lhe abaixo resposta referente ao pedido SIC 23480018134201783.  Segue arquivo compilado contendo dados até o exercício de 2016, considerando que não se finalizou a execução de 2017. Colocamo-nos à disposição para quaisquer outros esclarecimentos que se façam necessários, no âmbito desta CGPES, por meio do e-mail par@fnde.gov.br, e pelo portal de comunicação do PAR Fale Conosco, disponível em https://www.fnde.gov.br/parfaleconosco/index.php/publico.    Resposta concedida pela Coordenação-Geral de Programas Especiais    Colocamo-nos à disposição para outros esclarecimentos, alertando que o prazo recursal em 1ª instância, referente a este pedido é de 10 dias.  Atenciosamente, Serviço de Informação ao Cidadão Fundo Nacional de Desenvolvimento da Educação- FNDE ",1,1,False,False,head_tail_256_v1
13468,0,1,0,c234,c1,0.53335345,0.35067958,0.11596698,False,64,False," Prezado,   Enviando resposta à sua solicitação de informação. A respeiro da informação sobre terceirizados, deve entrar em contato com a empresa ADCON (tel. 38291544) para melhor atender em seu pedido.   Atenciosamente,   Serviço de Informação ao Cidadão   38291544 ",1,1,False,False,head_tail_256_v1
13479,0,2,2,c5,c5,0.32648185,0.33177507,0.34174308,True,220,False," PREZADA SRA. RENATA HAUENSTEIN,  SEGUE EM ANEXO A RESPOSTA.  ATENCIOSAMENTE,  COORDENAÇÃO GERAL DE SISTEMAS DE INFORMAÇÃO  CGSI DEPARTAMENTO DE REGULAÇÃO AVALIAÇÃO E CONTROLE DE SISTEMAS - DRA. SECRETARIA DE ATENÇÃO À SAÚDE  SAS MINISTÉRIO DA SAÚDE - MS  AUTORIDADE A SER DIRECIONADO EVENTUAL RECURSO DE 1ª INSTÂNCIA: SECRETARIA DE ATENÇÃO À SAÚDE  SAS PRAZO PARA INTERPOSIÇÃO DO RECURSO DE 1ª INSTÂNCIA: 10 DIAS. ",1,1,False,False,head_tail_256_v1
13480,0,2,1,c5,c234,0.26388168,0.42127007,0.3148482,False,251,False," REFERêNCIA: 1222072 (Sistema Ouvidor)   Prezado (a) Senhor (a),   1. Em atenção à sua mensagem, informamos que a direcionamos a Coordenação-Geral de Recursos Logísticos (CGRL), que presta as seguintes orientações:   ""Em atenção à mensagem nº 1222072, prestamos os seguintes esclarecimentos:   Informamos que no endereço solicitado SIA TRECHO 02 lotes 1.255, 1265, 1275 e 1285 não há servidores prestando serviço, visto que é um galpão onde está instalado o arquivo documental do Ministério do Trabalho - MTb.""   2. Por fim, informamos que no caso de negativa de acesso à informação ou de não fornecimento das razões da negativa do acesso, V.S.ª poderá apresentar recurso em 1ª instância, no prazo de 10 (dez) dias, contado da ciência desta decisão (conforme o disposto no art. 21, caput, do Decreto n.º 7.724, de 2012). Autoridade responsável pela apreciação do recurso: Secretário-Executivo.   Atenciosamente,   Serviço de Informação ao Cidadão Ministério do Trabalho ",1,1,False,False,head_tail_256_v1
13483,0,2,2,c5,c5,0.06185823,0.11692865,0.82121307,True,34,False," Prezado Senhor,  Encaminhamos, em anexo, arquivos com a informação solicitada.   Atenciosamente,  Serviço de Informação ao Cidadão Ministério das Relações Exteriores ",3,1,True,False,head_tail_256_v1
13495,0,2,2,c5,c5,0.3262912,0.3217427,0.3519661,True,22,False," Prezada Senhora, Segue a resposta ao questionamento apresentado. Att, SIC/DIREX ",10,3,True,True,head_tail_256_v1
13497,0,1,0,c234,c1,0.41057408,0.3969232,0.19250268,False,35,False," Prezado Hudson Barros, em atendimento ao seu pedido de informação, sugerimos que vossa senhoria informe o período das receita e gastos mecionandos. ",1,1,False,False,head_tail_256_v1
13499,0,1,2,c234,c5,0.28662515,0.34084353,0.37253135,False,5,False," Prezado Senhor,  ",1,1,False,False,head_tail_256_v1
13503,0,2,2,c5,c5,0.14168467,0.31491724,0.5433981,True,38,False," Segue resposta da área técnica:  ""Prezado,  O MTur, não possui um plano de preservação digital. Att.,  Coordenação-Geral de Recursos Logísticos""   1.",1,1,False,False,head_tail_256_v1
13505,0,1,1,c234,c234,0.31060135,0.3712083,0.3181903,True,53,False," Prezado (a) Sr(a). F. T. G.,  Em atenção à sua solicitação, informamos que a resposta encontra-se anexa.  Atenciosamente, Serviço de Informações ao Cidadão-SIC Previdência Social ",1,1,False,False,head_tail_256_v1
13509,0,2,2,c5,c5,0.045581196,0.1983828,0.756036,True,243,False," Prezada Senhora, Em atenção ao pedido em tela, informamos que o questionário foi devidamente preenchido coforme comprovante anexo.   Atenciosamente, Serviço de Informação ao Cidadão Universidade Federal do Amazonas Fone: (92) 3305-1491 E-mail: sic_ufam@ufam.edu.br Importante:Nos termos do art. 21 do Decreto n&deg, 7.724/2012, V.Sa. poderá apresentar recurso de 1ª Instância  à autoridade hierarquicamente superior àquela que deu a resposta, no prazo de 10 (dez) dias contados da publicação da resposta. Nesse caso, deve-se clicar no botão correspondente (Recorrer em 1ª Instância), no sistema e-SIC, e apresentar as razões do recurso.   Art. 21.  No caso de negativa de acesso à informação ou de não fornecimento das razões da negativa do acesso, poderá o requerente apresentar recurso no prazo de dez dias, contado da ciência da decisão, à autoridade hierarquicamente superior à que adotou a decisão, que deverá apreciá-lo no prazo de cinco dias, contado da sua apresentação. ",1,1,False,False,head_tail_256_v1
13513,0,0,0,c1,c1,0.44884923,0.36761677,0.183534,True,96,False," Prezado(a) senhor(a),  as informações públicas relativas ao produto, constantes do processo mencionado (15414.000012/2007-24), estão disponíveis em:  http://susep.gov.br/menu/consulta-de-produtos-1  Para acesso, deve ser utilizado o navegador Mozilla Firefox.  Quaisquer outras informações devem ser obtidos junto à Seguradora.  Atenciosamente, SIC Susep ",1,1,False,False,head_tail_256_v1
13517,0,1,1,c234,c234,0.17952928,0.47740525,0.34306547,True,130,False," Prezada Cidadã, Em atenção ao seu pedido de acesso à informação registrado no e-SIC, segue resposta elaborada pela unidade/órgão competente. ""Todos os cargos vagos no QRSTA , incluindo os novos acrescidos, obrigatoriamente devem ser ocupados por nomeação de concursados enquanto existir aprovados homologados. As trocas foram feitas por solicitação da UFBA para suprir necessidades da instituição. A atualização do quadro deve ser publicada em breve."" Caso entenda que o órgão não concedeu a informação solicitada, pode-se interpor recurso.  Atenciosamente, Serviço de Informação ao Cidadão SIC/UFBA ",1,1,False,False,head_tail_256_v1
13523,0,0,2,c1,c5,0.047334284,0.11609997,0.8365658,False,55,False," Prezado Sr. Anibal, Em resposta a sua solicitação, encaminhamos em anexo informações oriundas da floresta nacional de brasília -DF, com os orçamentos Anual. Att. SIC/ICMBio (61) 2028-9699 ",1,1,False,False,head_tail_256_v1
13524,0,0,2,c1,c5,0.21112543,0.3880822,0.40079242,False,680,True," Prezado Marcos Felipe Falcão Sobral:  Boa tarde.  A nossa área de gestão de fomento está gerando planilhas completas que atenderão à sua demanda. Trata-se de um volume extenso de dados, por isso o atraso. Até a data de 17/03/2017 enviaremos a você as planilhas, via e.mail ou SENDSPACE (Portal de compartilhamento de arquivos). Te avisaremos por e.mail. Informamos duas ressalvas em relação às seguintes informações solicitadas:  - Data da última atualização do Currículo Lattes no momento da submissão do projeto para os projetos aprovados e não aprovados.  - Descritivo dos Artigos e Orientações utilizadas para composição das notas das propostas, de forma a observar se os critérios de qualificação foram cumpridos.    Não temos como gerar em planilhas e/ou banco de dados a data de última atualização dos Lattes no momento da submissão. Isso geraria um trabalho adicional de análise desproporcional ao que podemos atender, no que diz respeito a recursos humanos e financeiros. Neste sentido, após o Sr. receber as planilhas, poderá vir ao CNPq e acessar individualmente as propostas no sistema e conferir tais datas em cada processo.  A descrição de Artigos e Orientações utilizadas para composição das notas das propostas não estão disponíveis em bases de dados do CNPq, sendo da atribuição de comitê assessor com base na análise dos currículos Lattes que são acessados. Neste sentido, não temos esta informação extraída. O sr poderá, caso deseje, acessar no CNPq os currículos Lattes e efetuar a análise destes itens.  Para estes dois itens, podemos deixar ao seu acesso, na Ouvidoria do CNPq, um computador com acesso ao sistema, para que o Sr. possa efetuar o trabalho de análise.  Pedimos assim que aguarde até o dia 17 para receber as planilhas completas.  Atenciosamente,  Equipe SIC.  FUNDAMENTOS LEGAIS:  Decreto 7.724/2012:  ""Art. 13.  Não serão atendidos pedidos de acesso à informação:  I - genéricos,  II - desproporcionais ou desarrazoados, ou  III - que exijam trabalhos adicionais de análise, interpretação ou consolidação de dados e informações, ou serviço de produção ou tratamento de dados que não seja de competência do órgão ou entidade.  Parágrafo único.  Na hipótese do inciso III do caput, o órgão ou entidade deverá, caso tenha conhecimento, indicar o local onde se encontram as informações a partir das quais o requerente poderá realizar a interpretação, consolidação ou tratamento de dados.""   De acordo com o artigo 21 do decreto 7.724/1012: no caso de negativa de acesso à informação ou de não fornecimento das razões da negativa do acesso, poderá o requerente apresentar recurso no prazo de dez dias, contado da ciência da decisão, à autoridade hierarquicamente superior à que adotou a decisão, que deverá apreciá-lo no prazo de cinco dias, contado da sua apresentação.  Para mais informações acesse: http://www.planalto.gov.br/CCIVIL_03/_Ato2011-2014/2012/Decreto/D7724.htm ",1,1,False,False,head_tail_256_v1
13531,0,1,1,c234,c234,0.32419813,0.40008697,0.2757149,True,247,False," Prezado (a) Cidadão (ã),     1.Conforme solicitação através do E-SIC, site CGU, informamos que:     1.1. Em atendimento a solicitação, segue a consulta as bases em arquivo formato Excel (xls).    2. Por fim, agradecemos o contato e esclarecemos que a CAIXA, na página www.caixa.gov.br/acessoainformacao, disponibiliza as informações corporativas em atendimento à Lei 12.527/2011.     3. Informamos que a CAIXA mantém SAC para informações, reclamações, cancelamentos, sugestões, serviços e elogios, com atendimento 24 horas por dia 07 dias por semana, pelo DDG 0800 726 0101 e para reclamações não solucionadas no SAC ou denúncias, a CAIXA mantém canal de Ouvidoria com atendimento de segunda a sexta-feira, das 08 às 18 horas, pelo DDG 0800 725 7474.    4. A CAIXA coloca-se à disposição através de seus canais de atendimento.     Atenciosamente,    CAIXA - Serviço de Informações ao Cidadão ",1,1,False,False,head_tail_256_v1
13538,0,2,2,c5,c5,0.102814,0.23326994,0.6639161,True,117,False," Prezada Ana Betânia Recebemos seu pedido de informação de nº 01590.000191/2018-15. Para responder sua solicitação, o Serviço de Informação ao Cidadão do Instituto do Patrimônio Histórico e Artístico Nacional. Esclarecemos o seguinte: Devido ao sistema e-sic não suportar arquivos maiores que 30MB, o arquivo será enviado para seu e-mail cadastrado no sistema, através do sistema transfernow.   O IPHAN agradece a sua compreensão.   Atenciosamente, Serviço de Informação ao Cidadão-IPHAN ",1,1,False,False,head_tail_256_v1
13547,0,2,2,c5,c5,0.0325186,0.18880662,0.7786748,True,189,False," Senhor(a) Solicitante, Em resposta ao seu pedido de acesso, de acordo com a Diretoria de Seleção e Desenvolvimento de Pessoas, PROGEP/UFVJM, informamos que: ""no momento a UFVJM não dispõe de cargo vago de Técnico de Laboratório/área possível de ser ocupado por técnico de laboratório/ biologia, ademais a UFVJM está com concurso vigente para este cargo com candidatos aprovados, o que inviabiliza esta proposta de redistribuição."" Esperando ter atendido sua solicitação, a Universidade Federal dos Vales do Jequitinhonha e Mucuri-UFVJM, agradece seu contato e nos colocamos a disposição para sanar possíveis dúvidas. Atenciosamente, Cláudia Aparecida Fonseca Gestora do Serviço de Informação ao Cidadão  SIC Universidade Federal dos Vales do Jequitinhonha e Mucuri  UFVJM ",1,1,False,False,head_tail_256_v1
13551,0,2,2,c5,c5,0.04518803,0.2154748,0.73933715,True,219,False," Prezado (a) Em atenção à sua solicitação de acesso à informação segue, em anexo, o levantamento contendo o quadro atual de assistentes sociais com vínculo EBSERH no HU-UFS. Informamos ainda que o dimensionamento oficial para o HU-UFS envolvendo esse cargo, envolveu a disponibilização de 07 (sete) vagas para ampla concorrência e 01 (uma) vaga para PCD, totalizando 08 vagas.  Atenciosamente, Chefia da Divisão de Gestão de Pessoas  HU-UFS-EBSERH Nos termos do art. 21 do Decreto nº 7724/2016, que regulamenta a Lei nº 12.527/2011 - Lei de Acesso a Informação, ""no caso de negativa de acesso à informação ou de não fornecimento das razões da negativa do acesso, poderá o requerente apresentar recurso no prazo de dez dias, contado da ciência da decisão, à autoridade hierarquicamente superior à que adotou a decisão, que deverá apreciá-lo no prazo de cinco dias, contado da sua apresentação."" ",1,1,False,False,head_tail_256_v1
13553,0,2,1,c5,c234,0.29826036,0.48711056,0.21462902,False,238,False," Prezado HUGO, Os critérios objetivos utilizados por determinada área de Avaliação estão descritos no respectivo ""Documento de área"" e no ""Regulamento da Quadrienal 2017"", que já são de domínio público (http://avaliacaoquadrienal.capes.gov.br/). Assim, critérios que não estejam aí definidos não poderão ser considerados para os fins exclusivos da Avaliação Quadrienal.    Entretanto, está claramente redigido no Art. 3º da Portaria Normativa nº 13 de 2016 que à Capes apenas incumbe realizar o censo discente, o qual poderá subsidiar o grupo de trabalho inaugurado por ato do Ministério da Educação para que este, e não a Capes, acompanhe as ações afirmativas que eventualmente tenham sido implementadas de forma autônoma pelas Instituições Federais de Ensino Superior.  Portanto, a Avaliação Quadrienal não se confunde com qualquer procedimento de avaliação e acompanhamento de políticas públicas atinentes às ações de caráter afirmativo.  Atenciosamente, SIC/Capes Em até 10 dias é possível impetrar recurso para análise da Diretora de Avaliaçao da CAPES ",1,1,False,False,head_tail_256_v1
