row_id,fold,y_true,y_pred,y_true_label,y_pred_label,prob_c1,prob_c234,prob_c5,resp_text,duplicate_group_size,duplicate_unique_labels,is_duplicate,duplicate_conflict
10157,1,1,0,c234,c1,0.5323844676855775,0.341224866737615,0.12639066557680761," Prezado cidadão,   Em atenção à demanda da Lei de Acesso à Informação, a Coordenação-Geral de Saúde das Mulheres informa que no tabwin_SIA ( Sistema de informação Ambulatorial) não possui o marcador de gestante e ao extrair apenas o CID M54 (Lombalgia), verificou-se ser baixo o registro, sendo assim, não é possível o levantamento dos dados.     Informação inexistente. ",1,1,False,False
10159,1,1,1,c234,c234,0.18718384971912,0.4333071180760004,0.3795090322048796," REFERêNCIA: 1215541 (Sistema Ouvidor)   Prezado (a) Senhor (a),   1. Em atenção à sua mensagem, informamos que a direcionamos a Coordenação do Abono Salarial (CAB), que presta as seguintes orientações:   ""Em atenção à sua mensagem, informamos que no sistema consta que o seu benefício do Abono Salarial referente ao ano-base 2017, estará disponível a partir do dia 14/03/2019 em qualquer agência da CAIXA. O benefício estará disponível somente até o dia 28-06-2019.    Caso o benefício não esteja disponível a partir da data prevista, recomendamos que entre em contato com a Central de Atendimento da CAIXA, tendo em mãos o número do PIS (Programa de Integração Social), pelo telefone:    Para localidades com DDD 11 (SP): 6612-2600, Demais localidades do Brasil: 0800-726-0101.    O horário de atendimento da central é das 7 às 20 horas, de segunda-feira a sexta-feira, exceto nos feriados nacionais.   O Abono Salarial é pago também nas Casas Lotéricas e nos correspondentes Bancários CAIXA AQUI. Basta ter o Cartão do Cidadão e cadastrar sua senha em qualquer agência da CAIXA.   Sem mais no momento, colocamo-nos à disposição para outras informações que se façam necessárias.""   2. Neste sentido, informamos que a base legal para a negativa de acesso à informação é nos termos do art. 7&deg, da Lei de Acesso à Informação.   3. Por fim, informamos que no caso de negativa de acesso à informação ou de não fornecimento das razões da negativa do acesso, V.S.ª poderá apresentar recurso em 1ª instância, no prazo de 10 (dez) dias, contado da ciência desta decisão (conforme o disposto no art. 21, caput, do Decreto n.º 7.724, de 2012). Autoridade responsável pela apreciação do recurso: Secretário de Políticas Públicas de Emprego.   Atenciosamente,   Serviço de Informação ao Cidadão Ministério do Trabalho ",1,1,False,False
10161,1,1,1,c234,c234,0.19310190142690575,0.4057144864463203,0.401183612126774," Prezado(a) cidadão(a),   O Serviço de Informações ao Cidadão (SIC) da Agência Nacional de Energia Elétrica  ANEEL agradece o seu contato e, em atenção à sua solicitação de nº 48700005058201816, referente a consumo e receita, informamos que por meio do link http://www.aneel.gov.br/documents/654800/14927318/dados1991_2002_nivel_classe.xlsx/16a23f05-39c1-a202-722e-bf723824115b  o usuário pode encontrar os dados de mercado de 1991 a 2002.   Já na página  http://www.aneel.gov.br/relatorios-de-consumo-e-receita  estão disponíveis os dados de 2003 a 2018.   Colocamo-nos à disposição para eventuais dúvidas.   Visite nosso endereço eletrônico para mais informações: www.aneel.gov.br   Informamos ainda que há a possibilidade de interposição, ao Superintendente de Gestão Tarifária, de recurso por meio do sistema no prazo de 10 (dez) dias, conforme disposto no art. 15 da Lei nº 12.527/2011.   Participe da nossa pesquisa de satisfação para que possamos melhorar nosso atendimento. Sua opinião é importante para o serviço público!   Atenciosamente,     Serviço de Informações ao Cidadão Superintendência de Gestão Tarifária - SGT Agência Nacional de Energia Elétrica  ANEEL www.aneel.gov.br/acessoainformacao ",1,1,False,False
10170,1,2,2,c5,c5,0.17395826913782084,0.1793926818911913,0.6466490489709878," Prezado (a) Senhor (a), Comunicamos que foram identificadas mais de uma mensagem em seu nome e que tratam do mesmo assunto.   Para agilizar o atendimento e evitar futuros transtornos, informamos que analisaremos o caso exclusivamente por intermédio do NUP 16853002009201891.  Atenciosamente,   Serviço de Informação ao Cidadão Ministério da Fazenda ",1,1,False,False
10175,1,1,0,c234,c1,0.5123749201358679,0.2779619843309718,0.20966309553316026," Prezado  Senhor ,  Constatamos que esta manifestação já foi efetuada em nosso sistema, por meio do nº 00086.000217/2016-92. Sendo assim, informamos que todo tratamento poderá ser acompanhado no Canal de Comunicação E-sic, por meio desse mesmo número e no seguinte endereço eletrônico: http://www.acessoainformacao.gov.br/sistema/. Atenciosamente,  Agência Nacional de Aviação Civil www.anac.gov.br ",1,1,False,False
10180,1,0,0,c1,c1,0.5966819208037248,0.2767724528859096,0.1265456263103655," PREZADA SRA. SÔNIA MACHADO,  EM ATENÇÃO AO SEU QUESTIONAMENTO, CUMPRE ESCLARECER PREVIAMENTE QUE  A SELEÇÃO, CONTRATAÇÃO E REMUNERAÇÃO DOS  PROFISSIONAIS QUE COMPÕEM AS EQUIPES MULTIPROFISSIONAIS É DE COMPETÊNCIA EXCLUSIVA DO MUNICÍPIO, CONSTITUINDO-SE A MESMA NUMA RELAÇÃO ENTRE EMPREGADOR E EMPREGADO, NA QUAL O MINISTÉRIO DA SAÚDE, POR OBEDIÊNCIA À AUTONOMIA DOS ENTES FEDERADOS, ASSEGURADA PELA CONSTITUIÇÃO DA REPÚBLICA, NÃO POSSUI COMPETÊNCIA PARA INTERFERIR.  OS RECURSOS ALOCADOS JUNTO AO FUNDO NACIONAL DE SAÚDE DESTINAM-SE ÀS TRANSFERÊNCIAS PARA OS ESTADOS, O DISTRITO FEDERAL E OS MUNICÍPIOS, A FIM DE QUE ESSES ENTES FEDERATIVOS REALIZEM, DE FORMA DESCENTRALIZADA, AÇÕES E SERVIÇOS DE SAÚDE, BEM COMO INVESTIMENTOS NA REDE E NA COBERTURA ASSISTENCIAL E HOSPITALAR, NO ÂMBITO DO SUS.    OS INCENTIVOS PODEM SER APLICADOS AINDA NA PROMOÇÃO, PREVENÇÃO E CONTROLE DE DOENÇAS E DE VIGILÂNCIA SANITÁRIA, NA AQUISIÇÃO DE MEDICAMENTOS DE ELENCO DA RENAME E NA QUALIFICAÇÃO DA GESTÃO DO SUS.   NESSE DELINEAMENTO DE ATRIBUIÇÕES E COMPETÊNCIAS, CONSIDERANDO O PROCESSO DE DESCENTRALIZAÇÃO DA GESTÃO DO SUS, CONFIGURA-SE O MUNICÍPIO RESPONSÁVEL  PELO VÍNCULO TRABALHISTA DOS SEUS PROFISSIONAIS DA SAÚDE, NÃO SENDO ATRIBUIÇÃO DESTE MINISTÉRIO  A TRANSFERÊNCIA DE RECURSOS PARA PAGAMENTO DE SALÁRIO DE MÉDICOS.  NADA OBSTANTE, INFORMAMOS QUE OS DADOS SOBRE OS PROFISSIONAIS E EQUIPES CADASTRADAS ESTÃO DISPONÍVEIS E ACESSÍVEIS NO SISTEMA DE CADASTRO NACIONAL DE ESTABELECIMENTOS DE SAÚDE (SCNES) E OS VALORES TRANSFERIDOS AO SEU MUNICÍPIO PODEM SER CONSULTADOS NA PÁGINA DO FUNDO NACIONAL DE SAÚDE OU NA SALA DE APOIO À GESTÃO ESTRATÉGICA (SAGE).   PARA AUXILIÁ-LA NA BUSCA DAS INFORMAÇÕES, ENCAMINHAMOS GUIA EM ANEXO.  ATENCIOSAMENTE, COORDENAÇÃO GERAL DE ÁREAS TÉCNICAS (CGAT /DAB) SECRETARIA DE ATENÇÃO À SAÚDE",1,1,False,False
10183,1,2,2,c5,c5,0.09663655130327638,0.28660794903668146,0.6167554996600421," Prezado Senhor,  Em atenção ao pedido formulado, transmito as seguintes informações:  1 - Gostaria de saber se os mergulhadores da Marinha do Brasil possuem algum benefício pecuniário por exercerem essa função? Sim. Esses militares têm direito ao Adicional de Compensação Orgânica de Mergulho (ACO-MG).  O adicional de compensação orgânica é a parcela remuneratória devida ao militar, mensalmente, para compensação de desgaste orgânico resultante do desempenho continuado de diversas atividades especiais, entre elas o mergulho com escafandro ou com aparelho, cumprindo missão militar, de acordo com alínea d, do inciso I, do art 4º, do cap. II do Decreto nº 4.307, de 18 de julho de 2002, e inciso IV do art 1º da Port. nº 360/MB, de 28 de novembro de 2008.  2 - Esse benefício é incorporado ao seu rendimento quando da passagem para a reserva remunerada? Sim. O militar, ao ser transferido para a inatividade remunerada, faz jus ao adicional de compensação orgânica de acordo com inciso V, do art 10º, do Cap. III , da Medida Provisória nº 2.215-10, de 31 de agosto de 2001.   3 - Concomitante a isso há algum outro benefício específico para os militares que são especialistas e atuam na área de mergulho?  Não.  Cordialmente, Serviço de Informação ao Cidadão da Marinha do Brasil ",1,1,False,False
10184,1,0,2,c1,c5,0.2136462376828751,0.29898132777433056,0.48737243454279444," Boa Tarde, segue a solicitação em anexo ",1,1,False,False
10188,1,0,1,c1,c234,0.29393736890337774,0.38510203119416947,0.32096059990245285," Prezado(a) Senhor(a),    A Advocacia-Geral da União (AGU) agradece o envio da sua mensagem.  Em resposta a sua solicitação à Consultoria Jurídica da União no Estado do Ceará, nos informou o seguinte:  De ordem da Consultora-Chefe da Consultoria Jurídica da União no Estado do Ceará, Joana Castelo, e em atenção a comunicação eletrônica encaminhada, remetemos a NOTA n. 00116/2016/FF/CJUCE/CGU/AGU, última providência tomada por esta CJU/CE no processo que motivou a consulta, cadastrado com o NUP: 04988.201529/201528.  Conforme se verifica da leitura do documento citado, não houve nenhuma autorização por parte desta CJU/CE, do contrário, houve a devolução do processo, para que a Prefeitura Municipal de Fortaleza procedesse com as adequações solicitadas.  Esperamos que o conteúdo enviado seja útil para a resposta ao solicitante, ao passo que nos colocamos à disposição para possíveis esclarecimentos.  Sendo o que havia para o momento, colocamo-nos ao seu dispor.   Atenciosamente,  Serviço de Informações ao Cidadão  Advocacia-Geral da União ",1,1,False,False
10189,1,0,0,c1,c1,0.44985542976667603,0.4262266239141839,0.12391794631913991," A composição da força de trabalho dos Hospitais gerenciados pela EBSERH, é realizada com base num dimensionamento de pessoal necessário ao atendimento de todas as necessidades e legislações relativas aos serviços do Hospital.   Esta análise técnica leva em consideração o quantitativo de vagas autorizadas pelo Ministério do Planejamento, o quantitativo de profissionais existentes no quadro do regime jurídico único e a necessidade da Instituição.   A lotação dos empregados é matéria que afeta à discricionariedade de cada Hospital em questão e os concursos são realizados de modo a contemplar todas as especialidades necessárias para o funcionamento do hospital. ",1,1,False,False
10192,1,0,1,c1,c234,0.3526555005149679,0.4661672128251123,0.1811772866599198," Prezado Senhor,    Preliminarmente esclarecemos que a  Lei de Acesso à  Informação (nº 12.527, de 2011 - LAI) não ampara a formulação de consultas, reclamações e denúncias, bem como pedidos de providências para a Administração Pública Federal. Os pedidos devem veicular, nos termos do inciso I do art. 4º da LAI, o acesso a dados públicos processados ou não, que podem ser utilizados para a produção e transmissão de conhecimento, contidos em qualquer meio, suporte ou formato.  Feitos os esclarecimentos iniciais, relativos aos pedidos de informação a ser atendidos com fundamento na LAI, informamos que conforme inciso I do art. 13 do Decreto nº 7.724, de 2012, não serão atendidos pedido de acesso à informação genéricos. O inciso III do art. 12 do mesmo regulamento esclarece que os pedidos de acesso à informação deverão conter especificação, de forma clara e precisa, da informação requerida. Cabe esclarecer que o  INSS possui dados de CID (Código Internacional de Doenças) nos benefícios por incapacidade  concedidos a segurados do Regime Geral de Previdência Social, não possuindo  registros de causa da incapacidade (acidente automobilístico, queda etc).  Nos dados de Comunicações de Acidente do Trabalho (CAT),  que podem ou não gerar a concessão de benefícios por incapacidade ou pensão por morte acidentária (espécie 93), há dados  relativos à  causa do acidente.  Considerando os esclarecimentos acima prestados, recomendamos que cadastre nova solicitação e-SIC especificando  os dados/informações  as quais deseja obter acesso, informando se deseja receber dados de benefícios concedidos ou CAT, especificando:   - a espécie de benefício, - os códigos de CID sobre os quais deseja obter informações, - a área de abrangência da informação (por ex.: Estado de SP), - o período de abrangência ( por ex.: anos de 2017 e 2018). Da resposta cabe recurso à Assessoria de Comunicação Social , no prazo de dez dias, nos  termos do artigo 21 do Decreto nº  7.724/2012.   Atenciosamente, Serviço de Informações ao Cidadão  INSS ",1,1,False,False
10197,1,1,2,c234,c5,0.11180632776642342,0.2925636414474465,0.5956300307861301," Prezado, Encaminhamos, em anexo, cópias dos processos das comunidades quilombolas Fandagos e Afranto, do município de Petrolina/PE, conforme solicitado.  Att, Fundação Cultural Palmares ",1,1,False,False
10219,1,2,1,c5,c234,0.27287069953945897,0.373015556511649,0.35411374394889206," Prezado(a) Senhor(a). As informações sobre benefícios (decisão do requerimento, pagamentos, perícias médicas e outros) e dados cadastrais (número de inscrição, tempo de contribuição e vínculos empregatícios) são consideradas informações pessoais, cujo fornecimento deve ser feito de forma presencial ao titular ou representante legalmente constituído para tal fim (curador, tutor, procurador). Por esta razão não é possível o fornecimento pelo e-SIC, conforme arts. 55 a 60 do Decreto nº 7.724/2012, visto que este serviço destina-se à disponibilização de informações públicas. Feitas as considerações iniciais, orientamos o(a) titular, ou procurador legalmente constituído, a comparecer em uma unidade do INSS (Agência da Previdência Social), munido(a) dos documentos pessoais de identificação, para obter as informações solicitadas. Como trata-se de um recurso, caso possua o número do benefício em mãos, orientamos verificar o andamento através do seguinte endereço:  http://www.previdencia.gov.br/servicos-ao-cidadao/todos-os-servicos/recurso/ Em tempo, informamos que o julgamento do recurso é de competência do Conselho de Recurso da Previdência Social, órgão vinculado ao Ministério do Desenvolvimento Social e Agrário e não ao INSS. Permanecendo dúvidas ou encontrando dificuldades, orientamos entrar em contato por telefone com a Central de Atendimento 135 (Basta discar 135. A ligação é gratuita de telefone fixo ou telefone público e o atendimento é de segunda a sábado, das 7 às 22h). Salientamos, finalmente, que o e-SIC não substitui os canais de atendimento do INSS e foi criado como ferramenta para obtenção de informações públicas com base na Lei de Acesso à Informação - LAI. Atenciosamente, Serviço de Informação ao Cidadão  INSS ",1,1,False,False
10220,1,0,0,c1,c1,0.6521588306527054,0.274276915134056,0.07356425421323873," Prezado(a) Senhor(a),  Sua manifestação foi analisada e classificada como uma solicitação, definida pela Instrução Normativa da Ouvidoria-Geral da União nº 05/2018, como um requerimento de adoção de providência por parte da Administração.  Para dar o tratamento adequado à sua solicitação, oferecendo uma resposta mais completa e rápida, ela foi encaminhada ao e-OUV (Sistema de Ouvidorias do Poder Executivo Federal), responsável pelo registro e tratamento de manifestações de ouvidoria.  Caso não concorde com o encaminhamento do pedido, é possível apresentar pedido de revisão à Ouvidoria-Geral da União (OGU), em até 10 (dez) dias, clicando aqui. O pedido de revisão será julgado pela OGU em até 5 (cinco) dias.  Somente ao fim do prazo para apresentação do pedido de revisão, ou seja, após 10 dias, o andamento da sua solicitação poderá ser acompanhado por meio do e-Ouv, disponível em http://sistema.ouvidorias.gov.br/. Você pode fazer a consulta clicando em ""Consulte sua Manifestação"" e informando seu número de protocolo e endereço de e-mail.  Para consultar a manifestação no e-Ouv basta acessar este link. ",47,3,True,True
10222,1,0,1,c1,c234,0.26507273521771835,0.38436256702838306,0.3505646977538986," Prezado(a) Senhor(a),    Com base nas informações fornecidas pela Coordenação de Vigilância Sanitária de Portos, Aeroportos, Fronteiras e Recintos Alfandegados - CVSPAF - RJ área técnica afeta ao assunto questionado, informamos que com relação a demanda SAT 2018143084, informo que os produtos foram inspecionados em 25.04.2018 e que: A IMPORTAçãO POSSUI PRODUTO, N-ACETIL-L-TIROSINA  E BLACK PEPPER, PROIBIDOS DE ACORDO COM A RE 537/17.  A importação não pode ser liberada.     Para maiores esclarecimentos, a Anvisa também disponibiliza a sua Central de Atendimento, por meio do 0800 642 9782 (dias úteis, das 7h30 às 19h30) e por meio eletrônico, no Fale Conosco: (http://portal.anvisa.gov.br/fale-conosco)    Atenciosamente,   Agência Nacional de Vigilância Sanitária ",1,1,False,False
10225,1,1,2,c234,c5,0.16311179732947215,0.35418751061158177,0.48270069205894595," Prezado Senhor,  Em atenção ao pedido de acesso à informação formulado, segue abaixo a relação das entidades consignatárias conveniadas com a Marinha do Brasil:  SABEMI Previdência Privada  SABEMI Seguradora S.A  Clube de Assistência dos Servidores Públicos Federais  CLASP  GBOEX  Grêmio Beneficente  Caixa de Previdência e Assistência  PREVCAIXA  Banco do Estado do Rio Grande do Sul S.A.  BANRISUL Banco Bradesco Financiamentos S.A Associação dos Músicos Militares do Brasil  AMBRA PREVIMIL Previdência Complementar S.A  VIVER Previdência Pecúlio União Previdência Privada Banco Alfa S.A. China Construction bank (Banco Múltiplo S.A.)  Mercantil do Brasil S.A. Crédito, Financiamento e Investimento  Banco Mercantil do Brasil S.A  Banco Arbi S.A.  Banco Olé Bonsucesso S.A. Fundação Habitacional do Exército - FHE Associação de Poupança e Empréstimo  POUPEX, Banco Industrial do Brasil S.A. COMPREV Vida e Previdência S.A. ARCESP  Previdência Privada. Banco PAN S.A. Mongeral Aergon S.A. Banco do Brasil CAPEMISA Seguradora de Vida e Previdência Banco Daycoval Banco Bradesco S.A. Banco BMG S.A. Paraná Banco S.A. Equatorial Previdência CEF Intermédium Santander CETELEM Itaú-Unibanco Banco Safra Recíproca MBM Previdência FIBRA  Cordialmente,  Serviço de Informação ao Cidadão da Marinha do Brasil ",1,1,False,False
10228,1,2,2,c5,c5,0.1206843749778877,0.41328428501390363,0.46603134000820867," Prezado Senhor,    O Serviço de Informações ao Cidadão (SIC) da Agência Nacional de Energia Elétrica  ANEEL agradece o seu contato e apresenta na tabela anexa o quantitativo de transformadores de distribuição obtidos da base de dados geográfica das distribuidoras relativa ao ciclo 2014-2015 (referenciado a 31/12/2014). A classificação entre urbano e não urbano foi realizada pelas próprias distribuidoras. Não foi possível obter as informações para as distribuidoras Companhia Energética De Roraima, Empresa Força E Luz Urussanga, Boa Vista Energia, Cooperativa de Distribuição de Energia Elétrica de Anitápolis, Companhia de Eletricidade do Amapá, Cooperativa de Eletrificação e Desenvolvimento Rural da Região de Novo Horizonte e Centrais Elétricas de Rondônia, por inconsistência das informações  Por fim, informamos que, conforme disposto no § Único do art. 15 da Lei nº 12527/11, há a possibilidade de interposição de recursos, por meio do sistema, no prazo de 10 (dez) dias.    Atenciosamente,    Superintendência de Regulação dos Serviços de Distribuição  SRD  Serviço de Informação ao Cidadão  SIC  Agência Nacional de Energia Elétrica  ANEEL ",1,1,False,False
10232,1,0,2,c1,c5,0.31292273769262835,0.2905389265124137,0.396538335794958," Prezado (a) Sr. (a), Encaminhamos em anexo resposta ao pedido de informação.  Considerando o disposto no art. 19, inc. II, c/c o art. 21, caput, do Decreto n.º 7.724, de 2012, informa-se que poderá ser apresentado recurso, no prazo de 10 dias, contado da ciência da decisão. Atenciosamente,  Serviço de Informação ao Cidadão Ministério da Fazenda ",36,3,True,True
10234,1,2,1,c5,c234,0.3236748202857111,0.432060385395351,0.2442647943189379," Prezado Cristiano,    Em atenção ao seu pedido de informação nº 99903000688201697, encaminhamos, em anexo, planilha com as informações solicitadas.    Esclarecimentos adicionais relativos a esta demanda podem ser obtidos através do SIC/BNDES,  pelo e-mail sic@bndes.gov.br.     Esta demanda será encerrada no e-SIC e, no caso de negativa de acesso à informação ou de não fornecimento das razões da negativa de acesso, poderá ser apresentado recurso ao Comitê da Lei de Acesso à Informação do BNDES, no prazo de dez dias, contados da ciência da decisão.    Atenciosamente,    Serviço de Informação ao Cidadão  BNDES ",1,1,False,False
10239,1,1,0,c234,c1,0.5518444727568235,0.2827850738537056,0.16537045338947085," As informações solicitadas devem ser diretamente para e-sic da AHIMOR, AHIMOC e AHITAR, pois a CODOMAR não dispõe de tais dados. ",1,1,False,False
10243,1,1,1,c234,c234,0.2603164176468149,0.4357883418886595,0.3038952404645257," Trata-se de solicitação que contém um número demasiado de perguntas. A maior parte da informação encontra-se disponível no portal do órgão na internet: www.on.br. O cidadão deve atentar para o uso racional e consciente do serviço e-SIC.  a) Quantidade de pessoas alocadas no setor Resposta: A biblioteca do ON é representada pela Divisão de Informação e Documentação (DIID) que atualmente tem alocadas 4 pessoas. A lista de pessoal encontra-se no endereço eletrônico http://www.on.br/tel_email.html  b) quantidade de pessoas com licença médica, requisitadas a outros órgãos e cedidas a outros setores Resposta: Nenhuma.  c) quantidade de itens no acervo Resposta: As informações sobre o acervo encontram-se no endereço eletrônico http://www.on.br/conteudo/coad/diid/biblioteca.html  d) quantidade de serviços prestados pela biblioteca Resposta: As informações sobre os serviços prestados pela biblioteca do ON encontram-se no endereço eletrônico http://www.on.br/conteudo/coad/diid/biblioteca.html  e) quantidade de orçamento destinado á biblioteca no último ano Resposta: A DIID do ON executou R$ 6.024,27 no ano corrente e R$ 13.317,84 em 2015.  f) formação da chefia Resposta: A biblioteca do ON é chefiada pelas servidoras responsáveis pela DIID http://www.on.br/tel_email.html  g) informações sobre o gerenciamento do catálogo da biblioteca (se dispõe de software para gestão do acervo) Resposta: O gerenciamento do acervo é feito por meio do software Pergamum  h) data de fundação da biblioteca Resposta: A informação encontra-se disponível em http://www.on.br/conteudo/coad/diid/historico.html  i) portaria ou outro instrumento que garante o funcionamento da biblioteca Resposta: À Divisão de Informação e Documentação compete a gestão da biblioteca do ON atendendo ao art. 30 do regimento interno do órgão disponível no endereço eletrônico http://www.on.br/conteudo/institucional/docs/base_juridica/portaria_MCT_n-926.pdf ",1,1,False,False
10269,1,1,2,c234,c5,0.09579019616665596,0.1418801388998348,0.7623296649335092," Prezado Senhor,   Considerando que as informações solicitadas referem-se a sondagens realizadas na decada de 1970, a Superintendencia do DNPM/PB nao tem informação acerca dessa solicitação.  Pelo exposto, acreditamos que a CPRM deve ter essa informações. Atenciosamente, SIC/DNPM   Sem mais para o momento!!!    Certo da atenção dispensada e colocando-me a disposição. ",1,1,False,False
10270,1,2,2,c5,c5,0.23551403625302464,0.3383893891891772,0.42609657455779815," Prezado Frederich, Em atenção a sua solicitação, encaminho, em anexo, as informações fornecidas pela Coordenação de Contrato e Admissão de Pessoal - CCAP do IFAL. Caso a resposta não seja satisfatória, há a possibilidade de entrar com recurso em até 10 (dez) dias, que será direcionado à autoridade hierarquicamente superior, conforme o art. 21 do Decreto 7.724/12. Solicitamos a gentileza de preencher a avaliação da sua experiência com o Serviço de Informação ao Cidadão, que aparece abaixo, para que possamos aprimorar nossa prestação de serviço. Se quiser, deixe um comentário, a sua opinião é muito importante para nós! Atenciosamente, ",1,1,False,False
10272,1,1,1,c234,c234,0.22459279621544082,0.4310156656674826,0.3443915381170765," Prezada Senhora,  Em atenção ao pedido de acesso à informação protocolado sob NUP nº 09200000428201646, informamos que o Ministério das Relações Exteriores não possui previsão orçamentária legal para arcar com os custos relativos a traslado de corpos ou cinzas vindos do exterior para o Brasil, motivo pelo qual não dispomos das informações solicitadas.  No caso de falecimento de cidadão nacional no exterior, os familiares têm a possibilidade de contatar a respectiva Repartição Consular brasileira da jurisdição, a fim de obter informações sobre a legislação local e procedimentos necessários para o envio seja de corpo ou de cinzas para o Brasil. O Posto poderá, ademais, fornecer relação de empresas funerárias no país.   Atenciosamente,  Serviço de Informação ao Cidadão Ministério das Relações Exteriores ",1,1,False,False
10274,1,1,2,c234,c5,0.20633169309939092,0.2461942298744045,0.5474740770262047," Caro Requerente, Em resposta ao seu pedido de informações, segue anexo contendo a Mensagem Eletrônica n.º 094/2016-SIC/DGP/DPF.  Atenciosamente, Evelyn de Andrade Viana Equipe de Atendimento E-SIC/DGP/DPF ",1,1,False,False
10275,1,2,2,c5,c5,0.06579078760452382,0.23239597676471552,0.7018132356307606," Senhor Thiago,  O Serviço de Informações ao Cidadão do Ministério do Planejamento, Desenvolvimento e Gestão agradece o seu contato.  Em atenção à sua solicitação, informamos que tramita junto a este Ministério do Planejamento, Desenvolvimento e Gestão o processo nº 03000.001351/2017-82, por meio do qual o Ministério da Fazenda solicita a liberação de concurso público para as seguintes vagas:   Auditor fiscal da RFB - 630  Analista Tributário da RFB- 1453  Auditor Federal de Finanças e Controle - 30  Técnico de Finanças e Controle - 70  Procurador da Fazenda- 240  ATA-NI - 904  ATA - NS - 257  Arquiteto - 12  Arquivista - 9  Bibliotecário - 12  Contador - 53  Engenheiro - 15  Enfermeiro - 5  Pedagogo - 6  Psicólogo - 6  Técnico em Comunicação Social - 22  Inspetor da CVM - 16  Analista da CVM - 30  Agente Executivo CVM - 82  Analista Técnico da SUSEP - 55  Especialista em Prev. Social (PREVIC)- 48  Analista Administrativo (PREVIC) - 23  Técnico Administrativo (PREVIC) - 39  Administrador (SPREV) - 11  Atuário (PREVIC) - 7  Já o processo nº 03000001359201749, refere-se a pedido do Ministério do Trabalho de liberação de concursos para 1407 cargos de Auditor Fiscal do Trabalho.  Por oportuno, antecipa-se a impossibilidade do envio de documentos constantes dos referidos processos, a rigor do que dispõe o art. 20 do Decreto nº 7724, de 2012, que regulamenta a Lei nº 12.527, de 2011 (Lei de Acesso à Informação), o acesso a documento preparatório ou informação nele contida, utilizados como fundamento de tomada de decisão ou de ato administrativo, será assegurado somente a partir da edição do ato ou decisão.  Salienta-se, por derradeiro, que os provimentos de concursos vigente e/ou autorizações para novos concursos são publicados em Portarias Ministeriais desta Pasta Ministerial, publicadas no Diário Oficial da União e na seção ""Concursos"", disponível na página principal do sítio eletrônico do MP www.planejamento.gov.br e que dúvidas frequentes sobre concursos públicos estão disponíveis para consulta no seguinte link http://www.planejamento.gov.br/editoria.asp?p=editoria&index=62&ler=s1202.  Atenciosamente,  Ministério do Planejamento, Desenvolvimento e Gestão (MP) ",1,1,False,False
10291,1,1,1,c234,c234,0.3060250953866642,0.4503475638337316,0.24362734077960416," Prezado Senhor,    Em atendimento à sua solicitação, o Departamento de Administração de Recursos Humanos (DEARH), informa que para o cargo Analista Nível I - área de Atuação: Recursos Humanos código 109 em Edital 01/2018 é Cadastro Reserva.    Informou ainda que, a Administração reserva-se ao direito de proceder às contratações, em número que atenda ao interesse e às necessidades do serviço, de acordo com a disponibilidade orçamentária e até o número de vagas ofertadas neste Edital, das que vierem a surgir ou forem criadas por lei, dentro do prazo de validade do Concurso Público.   Por fim, o Departamento sugeriu o acompanhamento das convocações através do Portal da CEAGESP, www.ceagesp.gov.br      Sem mais a acrescentar, a Ouvidoria agradece o contato realizado e coloca-se à disposição.   Nossos canais de atendimento: Telefone: (11) 3643-3873 e-mail: ouvidoria@ceagesp.gov.br Site: www.ceagesp.gov.br/atendimento/ouvidoria Sistema e-Ouv: http://sistema.ouvidorias.gov.br Atendimento Presencial: Sala da Ouvidoria (localizada no Prédio do DEPEC) - Av. Dr. Gastão Vidigal, 1946  Vila Leopoldina  São Paulo/SP Atendimento de segunda à sexta -feira  Horário: das 08:00 às 12:00  13:00 às 17:00   Atenciosamente,  Ouvidoria / CEAGESP ",1,1,False,False
10296,1,0,1,c1,c234,0.35300096068281417,0.43680351594509614,0.21019552337208966," Prezada Cidadã, Quanto aos seus questionamentos temos a informar que o número informado no tabnet reflete o quantitativo de profissionais sus, já o número consolidado na base extraída do site do cnes constam todos os profissionais do cbo em questão, tanto sus quanto não sus. Caso a questão não tenha ficado esclarecida para a solicitante nos colocamos à disposição pelo e-mail ndis.cgsi@saude.gov.br ou pelo telefone 61 3315-5833. Atenciosamente, ",1,1,False,False
10313,1,1,1,c234,c234,0.2576657892088876,0.42357630163546256,0.3187579091556497," Prezada Senhora,  Em atenção à solicitação enviada por Vossa Senhoria informamos que o Ministério da Educação não possui materiais de divulgação sobre DST para distribuição. Na oportunidade informamos que o Serviço de Informações ao Cidadão  SIC  somente pode processar e atender pedidos de informação, conforme previsto na Lei nº 12.527/2011, não sendo, portanto, o canal apropriado para recebimento e processamento de denúncias, representações, reclamações ou elogios. Para tais manifestações Vossa Senhoria poderá utilizar o canal Fale Conosco: ((http://mec.cube.callsp.inf.br/auth-web/login?redirect_uri=http%3A%2F%2Fmec.cube.callsp.inf.br%2Fauto-atendimento%2Fauth-callback&token_aplicacao=e3lhqm5iVYbcOEfxMMvpBw&balcao_redirect_uri=%2Fauto-atendimento%2Fnavegacao-informacoes%2F#/0) ou as uma das opções apresentadas a seguir: ",1,1,False,False
