row_id,fold,y_true_id,y_pred_id,y_true,y_pred,prob_c1,prob_c234,prob_c5,correct,resp_text,duplicate_group_size,duplicate_num_labels,is_duplicate,is_conflicting_duplicate,experiment_id,threshold_1,threshold_2
7143,1,0,2,c1,c5,0.33382887,0.31808022,0.34809092,False," Prezado cidadão,  O Serviço de Informações ao Cidadão (SIC) da Agência Nacional de Energia Elétrica - ANEEL agradece o seu contato e, em atenção à sua solicitação, informamos que  Conforme Submódulo 6.8 dos Procedimentos de Regulação Tarifária - PRORET, foi definido que todos os consumidores cativos atendidos por distribuidoras pertencentes ao Sistema Interligado Nacional  SIN deverão ser faturados pelo sistema de Bandeiras Tarifárias. Entretanto, o sistema de bandeiras tarifárias não deve ser aplicado aos consumidores cativos localizados em Sistemas Isolados, mesmo quando atendidos por distribuidora conectada ao SIN, conforme previsto na Lei nº 13.182/2015.    Portanto, por determinação legal, as Bandeiras Tarifárias não são aplicadas aos consumidores localizados em sistemas isolados, mesmo que a distribuidora faça parte do SIN.   Submódulo 6.8 do PRORET, versão 1.4:  3. As Bandeiras Tarifárias aplicam-se a todos os agentes de distribuição de energia elétrica do Sistema Interligado Nacional  SIN, observando os seguintes prazos:  (...)  4. Todos os consumidores finais cativos das distribuidoras, conforme alcance do parágrafo anterior, serão faturados pelo sistema de Bandeiras Tarifárias, com exceção daqueles localizados em Sistemas Isolados.   Lei nº 13.182/2015:  Art. 14.  O art. 4o da Lei no 12.111, de 9 de dezembro de 2009, passa a vigorar acrescido dos seguintes §§ 3o e 4o: Art. 4o  ......................................................................... ............................................................................................ § 3o  As bandeiras tarifárias homologadas pela Aneel não são aplicadas aos consumidores finais atendidos nos Sistemas Isolados por serviço público de distribuição de energia elétrica.   No site da ANEEL, na seção Espaço do Consumidor/Registre sua Reclamação, tem orientação de como proceder para resolver problemas com a distribuidora:   http://www.aneel.gov.br/espaco-do-consumidor   Lembramos que os processos e documentos também estão disponíveis para consulta no seguinte link: http://www.aneel.gov.br/consulta-processual  Colocamo-nos à disposição para eventuais dúvidas. Visite nosso endereço eletrônico para mais informações: www.aneel.gov.br  Informamos ainda que há a possibilidade de interposição de recurso por meio do sistema no prazo de 10 (dez) dias, conforme disposto no parágrafo único do art. 15 da Lei nº 12.527/2011.  Atenciosamente,   Serviço de Informações ao Cidadão  SIC [Superintendência de Gestão Tarifária - SGT] Agência Nacional de Energia Elétrica  ANEEL Autoridade competente para analisar o recurso de 1ª instância: Davi Antunes Lima ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7144,1,1,0,c234,c1,0.51805854,0.28263348,0.199308,False," Prezado (a) Cidadão (ã),     1.Conforme solicitação através do E-SIC, site CGU, informamos que:     1.1. Conforme artigo art. 173, § 1º, inciso II da Constituição Federal - que dispões às empresas públicas à sujeição ao regime jurídico próprio das empresas privadas, inclusive quanto aos direitos e obrigações civis, comerciais, trabalhistas e tributários - informamos que os contratos de patrocínio são documentos sigilosos que revelam a estratégia comercial tanto da CAIXA quanto dos clubes patrocinados, por isso, não estão disponíveis para consulta. Cabe ressaltar que os patrocínios aos clubes de futebol seguem os trâmites normais dos processos CAIXA, que são regidos pela legislação pertinente e Manual Normativo Interno. Destacamos que a possibilidade de celebração de ações de patrocínio alinha-se a prerrogativa que a CAIXA detém para divulgação de sua imagem, marca, produtos e serviços, programas sociais e de bens culturais e históricos da CAIXA, junto a segmento de público identificado como de interesse mercadológico, financeiro/negocial ou institucional.    2. Por fim, agradecemos o contato e esclarecemos que a CAIXA, na página www.caixa.gov.br/acessoainformacao, disponibiliza as informações corporativas em atendimento à Lei 12.527/2011.     3. Informamos que a CAIXA mantém SAC para informações, reclamações, cancelamentos, sugestões, serviços e elogios, com atendimento 24 horas por dia 07 dias por semana, pelo DDG 0800 726 0101 e para reclamações não solucionadas no SAC ou denúncias, a CAIXA mantém canal de Ouvidoria com atendimento de segunda a sexta-feira, das 08 às 18 horas, pelo DDG 0800 725 7474.    4. A CAIXA coloca-se à disposição através de seus canais de atendimento.     Atenciosamente,    CAIXA - Serviço de Informações ao Cidadão ",8,1,True,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7163,1,2,0,c5,c1,0.34598863,0.31811613,0.33589524,False," Prezada Senhora, Temos a informar que a possível cessão de fato com relação ao contrato BS-4 está sendo apurada através do Processo Administrativo nº  48610.002548/2018-70. Tal processo encontra-se em fase de instrução e, de acordo com a Portaria ANP nº 106/2013, o acesso aos autos é restrito até a edição da decisão, na forma do art. 20 do Decreto nº 7.724/2012. Atenciosamente, SIC ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7165,1,2,2,c5,c5,0.29401225,0.31481442,0.39117333,True," Prezada Cidadã,   As reuniões do grupo técnico de assessoramento não possem atas. As memórias de reunião do GTT de eletroeletrônicos encontram-se disponíveis no seguinte endereço eletrônico: http://www.mdic.gov.br/competitividade-industrial/acoes-e-programas-3/residuos-solidos/gtt-eletroeletronicos/introducao-2. As atas do CORI, do GGT de emebalagens em geral e dois registros de reunião da equipe técnica do DAU/SRHU estão disponíveis nos anexos enviados.  Tendo em vista a capacidade limitada de 30MB para anexação de documentos neste sistema, e também no e-mail institucional deste órgão,  encaminhamos dois e-mails com os documentos que não foram anexados neste sistema e-SIC.  Registre-se que, caso o ora requerente necessite de novas ou outras informações referente ao assunto favor enviar uma nova solicitação, e se julgar conveniente, poderá apresentar recurso no prazo de 10 dias, via e-SIC (www.acessoainformacao.gov.br/sistema), no caso de negativa de acesso à informação ou de não fornecimento das razões da negativa do acesso, conforme dispõe o art. 15, da Lei 12.527, de 18 de novembro de 2011 da Secretaria de Recursos Hídricos e Ambiente Urbano.  Atenciosamente,  Zilda Maria Faria Veloso Diretora do Departamento de Qualidade Ambiental e Gestão de Resíduos Ministério do Meio Ambiente ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7168,1,1,0,c234,c1,0.54589105,0.27197456,0.1821344,False," Prezado Rafael Duarte Ferreira da Silva,    Em resposta à sua solicitação encaminhada ao SIC do Inmetro, consultamos a Coordenação-Geral de Desenvolvimento e Gestão de Pessoas, que repassou a seguinte informação:    ""Prezados,    O solicitante deve proceder conforme:    1. NIG-Dplan-029 - DECLARAÇÕES FUNCIONAIS     2. NIG-Dplan-046 - FICHA FINANCEIRA ELETRÔNICA    Não podemos enviar as informações por essa via (e-SIC), pois essas informações são confidenciais.  As petições para ambos os pedidos devem ser feitas pessoalmente junto ao órgão requisitado, conforme explicitado nas normas duas e formulário em anexo.    Atenciosamente,    Jorge André M. M. Soares  Chefe de Divisão de Administração de Pessoas  Instituto Nacional de Metrologia, Qualidade e Tecnologia (Inmetro)  Diretoria de Planejamento e Articulação Institucional (Dplan)  Coordenação-Geral de Desenvolvimento e Gestão de Pessoas (Cogep)  Divisão de Administração de Pessoas (Dapes)  +55 (21) 2679-9332 | jasoares@inmetro.gov.br  www.inmetro.gov.br""    Atenciosamente,  SIC  Inmetro   Rua Santa Alexandrina, 416  Térreo  Rio Comprido  Rio de Janeiro  RJ  CEP: 20261-232  www.inmetro.gov.br ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7179,1,2,0,c5,c1,0.39957732,0.31365457,0.2867681,False," Prezado Atila,  Informamos que seu pedido de informação foi demandado para a Superintendência do Paraná-SUEST-PR, sendo assim, comunicamos que assim que nos for repassado a resposta, encaminharemos para seu email cadastrado.   Atenciosamente,  Rafael Antonio Milani Silva Coordenador-Geral de Recursos Logísticos ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7183,1,2,0,c5,c1,0.37068093,0.31694907,0.31237,False," Prezado,   Em resposta ao seu pedido, este Departamento de Atenção Básica, Secretaria de Atenção a Saúde do Ministério da Saúde, vem responder consoante se segue. Segue a situação das obras contempladas desde o início do programa em 2009 até o momento.   Na aba Situação da proposta a situação de cada uma delas. ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7188,1,0,0,c1,c1,0.6106857,0.24359216,0.14572217,True," Prezado Senhor,  Participo que o processo administrativo de acesso à informação não prejudicou formas específicas já constituídas de relacionamento entre Administração e administrados. Dessa forma, em havendo procedimento específico para obtenção da informação solicitada, deve este prevalecer, em respeito ao princípio da eficiência e economicidade, conforme Súmula nº 1, da Comissão Mista de Reavaliação de Informações (CMRI)  Dessa forma, as informações devem ser solicitadas junto à Escola Naval (EN), Organização Militar (OM) a qual o senhor se encontra vinculado, em conformidade com o art. 105, da Lei nº 8.112/90, que dispõe sobre o regime jurídico dos servidores públicos civis da União, das autarquias e das fundações públicas federais.  Com o fim de melhor atendê-lo, solicito que sejam agendadas data e horário com a Capitão de Fragata (T) LENÍSIA, Encarregada do Centro de Avaliação Acadêmica e Apoio ao Ensino (CAAE), por meio do telefone (21) 3974-1413.   Cordialmente,  Serviço de Informação ao Cidadão da Marinha do Brasil  Súmula CMRI nº 1/2015: Caso exista canal ou procedimento específico efetivo para obtenção da informação solicitada, o órgão ou a entidade deve orientar o interessado a buscar a informação por intermédio desse canal ou procedimento, indicando os prazos e as condições para sua utilização, sendo o pedido considerado atendido. ",2,1,True,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7199,1,1,2,c234,c5,0.27796268,0.31198993,0.41004738,False," Boa tarde, Eliana,  Solicitações de aproveitamento em cargo de concurso público vigente devem ser tratadas com a Pró-Reitoria de Gestão de Pessoas, pelo e-mail progep@ufob.edu.br.   A UFOB não possui nenhum código de vaga para o cargo de zootecnia.   Caso julgue que as informações demandadas estão incompletas ou inconsistentes, você pode apresentar um recurso, clicando na opção ""recorrer"" do seu painel do e-SIC. Selecione o tipo de recurso e justifique o motivo da discordância da resposta recebida. A opção de interpor recurso fica disponível durante 10 dias, contados a partir do momento em que a resposta foi inserida no e-SIC, na tela detalhamento do pedido. Estamos à disposição para novas demandas de informações, Atenciosamente, Equipe SIC/UFOB ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7205,1,1,0,c234,c1,0.6067315,0.2454675,0.14780103,False," Prezado Sr,  Informamos que o assunto não é de competência da Secretaria da Receita Federal. Trata-se de serviço de responsabilidade dos municípios. Sugerimos que o senhor entre em contato com a Secretaria Municipal de Fazenda de Porto Velho para esclarecer as dúvidas e obter as informações desejadas. http://www.semfazonline.com/portal/index.action  Atenciosamente,  Serviço de Informação ao Cidadão Ministério da Fazenda ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7208,1,0,2,c1,c5,0.23318207,0.2987568,0.46806112,False," Prezado Senhor,  Em atenção a solicitação enviada por Vossa Senhoria informamos que o MEC apenas exerce atividade de regulamentação sobre instituições de ensino superior. No caso de colégios e outras instituições de educação infantil, fundamental e médio, a responsabilidade é dos sistemas municipais e estaduais, por meio de suas respectivas Secretarias de Educação.  Desta forma, sugerimos que procure a Secretaria de Estado de Educação do Pará (www.seduc.pa.gov.br/) para obter o documento solicitado.  Atenciosamente, Calina Mafra Hagge Chefe de Gabinete Secretaria de Educação Básica do Ministério da Educação ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7211,1,2,0,c5,c1,0.5687751,0.26264185,0.16858302,False," Prezado(a) Senhor(a),   De início informamos que não foi identificado pedido de informação no presente protocolo nos moldes delineados na Lei de Acesso à Informação  LAI(http://www.acessoainformacao.gov.br/central-de-conteudo/infograficos/arquivos/entenda-a-lai/noticias).    Esclarecemos que a Lei de Acesso à Informação não ampara a formulação de consultas, reclamações e denúncias, bem como pedidos de providências para a Administração Pública Federal. Os pedidos devem veicular, única e exclusivamente, o acesso a ""dados públicos processados ou não, que podem ser utilizados para a produção e transmissão de conhecimento, contidos em qualquer meio, suporte ou formato"".   As informações sobre benefícios (decisão do requerimento, pagamentos, perícias médicas e outros) e dados cadastrais (tempo de contribuição e vínculos empregatícios) são consideradas informações pessoais. Por esta razão não é possível o fornecimento pelo e-SIC, conforme arts. 55 a 60 do Decreto nº 7.724/2012, visto que este serviço destina-se à disponibilização de informações públicas com base na Lei de Acesso à Informação - LAI.   Registramos que as Juntas de Recurso e Câmaras de Julgamento integram a estrutura do Conselho de Recursos do Seguro Social, o qual é vinculado diretamente ao Ministério do Desenvolvimento Social (http://mds.gov.br/acesso-a-informacao/institucional/previdenciasocial).    Conforme informado na página do INSS (https://www.inss.gov.br/recurso-das-decisoes-do-inss/):    ""Decorrido o prazo de 85 dias, há a opção de cadastrar, pela internet, no site uma reclamação na Ouvidoria pelo site ou ligar na Central de Atendimento 135 e registrar a reclamação ou ligar para a Coordenação de Gestão Técnica do CRSS, em Brasília (DF).""   Para tanto, informamos:   Contato da Ouvidoria da Previdência Social -  https://www.inss.gov.br/ouvidoria/  ou Central de Atendimento 135 (Basta discar 135. A ligação é gratuita de telefone fixo ou telefone público e o atendimento é de segunda-feira a sábado, das 7 às 22h).   Ademais, informamos o contato da Coordenação de Gestão Técnica do Conselho de Recursos do Seguro Social:   Endereço: SAS Quadra 04 Bloco ""K"" 7º Andar  Brasília-DF, CEP: 70.070-924, Fones: (61) 3433-9819/3433-9804/3433-9825, E-mail's:  cgt.crss@mds.gov.br   Salientamos, finalmente, que o e-SIC não substitui os canais de atendimento do INSS e foi criado como ferramenta para obtenção de informações públicas com base na Lei de Acesso à Informação - LAI.   Atenciosamente, Serviço de Informações ao Cidadão - INSS ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7215,1,0,0,c1,c1,0.595022,0.25092041,0.15405756,True," Prezada Senhora,  O seu pedido de informação foi recebido pela Petrobras em 27/09/2018 e registrado sob o número de protocolo SIC 4605/2018. Esse número será a referência em nossos contatos.  A solicitação, observadas todas as garantias previstas pela Lei de Acesso à Informação  LAI, será analisada e respondida pela área competente da empresa.  Para que a Petrobras possa responder de forma adequada ao seu pedido, recomenda-se a abertura de novo protocolo, observando a necessidade de ser mais específico em seu pedido, por exemplo na identificação do empregado referido na solicitação.  Cumpre à Ouvidoria-Geral, por meio deste SIC, informar que a Lei de Acesso à Informação, no artigo 31 e seguintes, estabelece que as informações pessoais terão seu acesso restrito e que o seu tratamento deve ser feito com respeito à intimidade, vida privada, honra e imagem das pessoas. Assim, para proteger as informações pessoais custodiadas pela Petrobras, observa-se um procedimento mais rigoroso de identificação do solicitante, afastando a possibilidade de que as mesmas sejam prestadas a terceiros, violando os seus direitos da personalidade.  Solicitamos a gentileza em digitalizar seus documentos e encaminhar para o registro deste e-SIC, para que possamos responder sua demanda através de correio eletrônico.  Desde logo, a Petrobras agradece a confiança depositada. é ela que permite a esta companhia reafirmar cotidianamente o seu compromisso com a transparência e a eficiência.   Vale lembrar que o Portal de Transparência da Petrobras também dispõe de informações sobre a companhia, tais como: agenda da presidente e dos diretores, estrutura organizacional, planilha com os dados de licitações, contratos e convênios, e muito mais.  Além do Portal da Transparência, o blog Fatos e Dados é um importante canal de comunicação com os públicos de interesse da Petrobras. Para mais informações, conheça também nossa página no facebook e siga o twitter @petrobras.  Atenciosamente,    Serviço de Informação ao Cidadão (SIC) Ouvidoria-Geral da Petrobras ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7221,1,1,2,c234,c5,0.29543316,0.3150203,0.38954654,False," PREZADO SR. MYLLER GOMES,   O MINISTÉRIO DA SAÚDE, EM RESPOSTA AO PEDIDO DE ACESSO À INFORMAÇÃO INTERPOSTO POR VOSSA SENHORIA, APRESENTA OS SEGUINTES ESCLARECIMENTOS. O PLANO DE EXPANSÃO DA RADIOTERAPIA NO SISTEMA ÚNICO DE SAÚDE FOI INSTITUÍDO PELA PORTARIA GM/MS Nº 931, DE 10 DE MAIO DE 2012, A QUAL PODE SER ACESSADA POR MEIO DO LINK QUE SEGUE:  http://bvsms.saude.gov.br/bvs/saudelegis/gm/2012/prt0931_10_05_2012.html   POR SUA VEZ, O ACORDO DE COMPENSAÇÃO TECNOLÓGICA COM A EMPRESA VARIAN MEDICAL SYSTEMS COMPÕE PROCESSO ADMINISTRATIVO CLASSIFICADO EM GRAU DE SIGILO SEGUNDO OS PARÂMETROS NORMATIVOS PERTINENTES.  NOS TERMOS DO ARTIGO 23, INCISO VI, DA LEI Nº 12.527/11, DO ARTIGO 25, INCISO VII, DO DECRETO Nº 7.724/12 E DO ARTIGO NONO, INCISO VII, DA PORTARIA GM/MS Nº 1.583/12, O MINISTÉRIO DA SAÚDE CLASSIFICA COMO SIGILOSOS, EM GRAU ?SECRETO?, OS DOCUMENTOS QUE COMPÕEM O PROCESSO ADMINISTRATIVO REFERENTE AO ACORDO DE COMPENSAÇÃO TECNOLÓGICA. JUSTIFICA-SE A PRESENTE CLASSIFICAÇÃO UMA VEZ QUE A AMPLA DIVULGAÇÃO DAS INFORMAÇÕES SUPRAMENCIONADAS PODE COMPROMETER A ESTRATÉGIA E O PROJETO DE DESENVOLVIMENTO TECNOLÓGICO DO ACORDO, BEM COMO AMEAÇAR SIGILO OU SEGREDO INDUSTRIAL DECORRENTE DESTE ACORDO. POR FIM, SALIENTA-SE QUE INFORMAÇÕES GERAIS A RESPEITO DO PLANO DE EXPANSÃO DA RADIOTERAPIA NO SISTEMA ÚNICO DE SAÚDE PODEM SER ENCONTRADAS NO LINK:  http://portalsaude.saude.gov.br/index.php/o-ministerio/principal/leia-mais-o-ministerio/582-sctie-raiz/deciis/l3-deciis/12438-plano-de-expansao-da-radioterapia-no-sus   NA OPORTUNIDADE, O MINISTÉRIO DA SAÚDE COLOCA-SE À DISPOSIÇÃO DE VOSSA SENHORIA SEMPRE QUE NECESSÁRIO.  SIM - TCI Nº: 250007.25000.052863/2014-05.S.15.03/04/2014.03/04/2029.N ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7241,1,2,2,c5,c5,0.07343012,0.15507054,0.77149934,True," Prezado Cidadão,    Em resposta a sua solicitação SIC NUP 99901000061201818, informamos que o montante de recursos financeiros direcionados pela BB Tecnologia e Serviços por meio de patrocínio esportivo em 2017 foi de R$ 249,2 mil, conforme informado em consulta anterior via e-SIC. Informamos ainda que não houve repasse pela Lei de Incentivo ao Esporte. Segue em anexo o detalhamento sobre patrocínio esportivo realizado entre em 2017.   Atenciosamente,  Equipe SIC BBTS ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7246,1,0,0,c1,c1,0.36556995,0.31732106,0.317109,True," Prezada cidadã, Em relação ao pedido de nº  00083.000423/2019-75 formulado por Vossa Senhoria, o Serviço de Informações ao Cidadão do Ministério da Mulher, da Família e dos Direitos Humanos - SIC/MMFDH, informa que deve-se, primeiramente, informar que a ação 217Y - Gestão de Políticas Públicas de Juventude, faz parte de processo de Despesas, ou seja, não consta nenhuma receita orçamentária vinculada a mesma. No caso da descrição dos ""investimentos"" solicitados no pedido de informação, informamos que as despesas desta natureza enquadram-se em despesas de capital, que são despesas que contribuem, diretamente, para a formação ou aquisição de um bem. Dessa forma, a Secretaria Nacional da Juventude nos últimos anos vêm aplicando despesas de capital, em parte dos Convênios, com outros Entes da Federação, para consolidação ou complementação do programa Estação Juventude, se diversificando, dependo do Convênio. Nos termos do art. 21 do Decreto nº 7.724/12, eventual recurso sobre essa resposta deve ser dirigido à Secretária Nacional da Juventude, no prazo de 10 dias, a contar da data desta decisão. Cabe ressaltar que a ferramenta do recurso não deve ser utilizada para especificar/reformular pedidos, pois nestas situações é necessário preencher novo formulário de solicitação. Atenciosamente,  Serviço de Informações ao Cidadão  SIC/MMFDH ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7256,1,0,0,c1,c1,0.6340903,0.23215543,0.1337543,True," Prezado,  Solicitamos especificar qual a informação que deseja obter a fim de identificarmos a fonte onde buscaremos a resposta. Em caso de reclamação ou denúncia, favor procurar a Ouvidoria.  Att.  SIC IFBA ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7258,1,1,2,c234,c5,0.090735495,0.1807093,0.7285552,False," Senhora Karen Luana,    Em atendimento a sua solicitação segue, anexo, a sua resposta.    Att.,    Cristiane Moreira Mendes Respondente do e-SIC da UNIFAL-MG ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7259,1,2,0,c5,c1,0.4263813,0.30888033,0.26473838,False," Prezado(a) Senhor(a)  A resposta à esta solicitação por exceder ao numero de caracteres permitido no sistema e-SIC, se encontra no arquivo em anexo. Os Correios agradecem a sua compreensão.    Empresa Brasileira de Correios e Telégrafos ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7262,1,1,0,c234,c1,0.40768707,0.31238604,0.2799269,False," Senhor Celso Albani,   1.                                   O Serviço de Informações ao Cidadão (SIC) da Agência Nacional de Energia Elétrica - ANEEL agradece o contato e, em atenção à solicitação nº 48700.003759/2019-16, por meio da qual é requerida ""Lista com razão social e localização de todas as PCHs Ativas no Brasil e das PCHs em fase de regularização ou projeto"", informamos o que se segue    2.                                   A ANEEL não dispõe desses dados de forma compilada. Entretanto, a informação pode ser obtida relacionando o banco de dados pré outorga (Carteira - http://www.aneel.gov.br/documents/655808/0/Relat%C3%B3rio+de+Acompanhamento+de+Estudos+e+Projetos/101e5ee3-ada5-49b6-a107-770f0ac03a12), o Banco de dados pós outorga, (BIG - http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm), e o banco de dados de Informações Georreferenciadas (SIGEL - https://sigel.aneel.gov.br) em seguida clique em ""Mapas"" e em ""Mapas dos Empreendimentos de Geração de Energia Elétrica"" depois em ""Conteúdo"" e marque ""Pequenas Centrais Hidrelétricas"".   3.                                   Por fim, informamos que há a possibilidade de interposição de recurso ao Superintendente de Concessões e Autorizações de Geração por meio do sistema no prazo de 10 (dez) dias, conforme disposto no parágrafo único do art. 15 da Lei nº 12.527/2011.   4.                                   Para mais informações relacionadas à geração, visite nosso endereço eletrônico http://www.aneel.gov.br/outorgas/geracao.   Atenciosamente,   Superintendência de Concessões e Autorizações de Geração  SCG/ANEEL    Serviço de Informações ao Cidadão Agência Nacional de Energia Elétrica  ANEEL e-sic@aneel.gov.br ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7263,1,1,2,c234,c5,0.2654994,0.3090147,0.42548588,False," Prezado(a) Sr(a),  Em resposta a sua manifestação informamos o parecer da chefe do setor responsável: ""O Mapa de Risco Biólogico está em fase de processo de elaboração"" ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7275,1,1,0,c234,c1,0.6247515,0.2367867,0.1384618,False," PREZADO, EM ATENçãO AO PLEITO, INFORMAMOS QUE A PORTARIA QUE REGULAMENTA OS PRAZOS ENCONTRA-SE EM TRAMITE NO âMBITO DO MINISTéRIO DA SAúDE. APóS A CONCLUSãO, A MESMA SERá DIVULGADA. ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7285,1,2,2,c5,c5,0.2176699,0.29197246,0.49035764,True," Prezado Sr. Amarildo ,  A presente solicitação foi respondida pela Secretaria de Articulação e Relações Institucionais (SARI/UFMT), cujas informações constam em anexo.  Informamos sobre a possibilidade de interposição de recurso, no prazo de 10 (dez) dias, no caso de indeferimento de acesso a informações ou às razões da negativa do acesso. O recurso será dirigido à autoridade hierarquicamente superior à que exarou a decisão impugnada, que deverá se manifestar no prazo de 5 (cinco) dias.    A Universidade Federal de Mato Grosso agradece o envio da sua mensagem e colocamo-nos ao seu dispor para apresentação de futuras demandas.   Atenciosamente,  Serviço de Informação ao Cidadão/UFMT. ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7286,1,2,2,c5,c5,0.2312668,0.2978749,0.4708583,True," Encaminhamos resposta da Pró-Reitoria de Planejamento e Gestão da UFLA ao seu pedido de acesso à informação.  Atenciosamente,  Adriano Higino Freire ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7293,1,2,2,c5,c5,0.037963748,0.09056139,0.87147486,True," A área do DNPM Nº 850.250/2003 foi colocada em Disponibilidade em 14/06/2007, havendo somente um pretendente, consequentemente, foi arquivado, e encontra-se atualmente no Arquivo Morto do DNPM/PA. Então, foi aberto um novo Processo Minerário, o DNPM Nº 850.083/2008, cujo titular apresentou um Relatório Negativo. Assim, a área foi novamente colocada em Disponibilidade em 08/11/2012, não havendo nenhum pretendente. Consequentemente, o processo DNPM Nº  850.083/2008 foi arquivado ficando livre a área em 08/01/2013.           Atenciosamente, SIC/DNPM              Caso, queira saber se a área ainda continua livre, sugiro que consulte o Setor de Controle de áreas do DGTM/BSB. ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7297,1,0,0,c1,c1,0.50598115,0.28680414,0.20721471,True," Prezado(a) Senhor(a),    Com base nas informações fornecidas pela Secretaria Executiva da Câmara de Regulação do Mercado de Medicamentos - SCMED, área técnica afeta ao assunto questionado, em atenção ao pedido de informações a respeito dos multas aplicadas por descumprimento do preço máximo ao consumidor, com dados de empresas, multa aplicada, preço cobrado, medicamento e data da infração., informamos o que segue:  Muito embora a Secretaria-Executiva da CMED empreenda esforços permanentemente na melhoria do acesso às informações acerca da regulação do mercado de medicamentos, em algumas situações o volume de informações solicitadas se apresenta demasiadamente complexo do ponto de vista operacional, eis que para atendimento à demanda, a Administração é levada a enfrentar dilemas de alocação de recursos em um ambiente em que tais recursos são escassos, fazendo com que o atendimento a uma demanda particular imponha à Administração a necessidade de sacrificar outras demandas relacionadas à sua atividade pública precípua.  Tratam-se de dados referentes a processos administrativos sancionatórios pertencentes ao período de 2007 a 2017 (10 anos), fazendo com que o atendimento à demanda se mostre extremamente oneroso, exigindo uma força de trabalho (servidores) que hoje não possuímos à disposição, sem que com isso não se comprometa o desempenho das demais atividades rotineiras do órgão.  A respeito do conteúdo das informações solicitadas, a Secretaria-Executiva da CMED já está em tratativas com a respectiva área técnica da Anvisa com vistas à formatação de relatórios de extração de dados do Sistema de Monitoramento do Mercado de Medicamentos (Sammed), que reúne dados tanto regulatórios como de processos administrativos que tramitam no órgão. Contudo, considerando o volume de informações (desde 2003) e a complexa alocação de recursos destinados à inserção e tratamento dos dados, informamos que a CMED têm empreendido esforços para alimentar o sistema e consequentemente disponibilizar relatórios mais específicos acerca de tais processos administrativos.  Vale ressaltar que todas as decisões que envolvem processos administrativos de infração que tramitam na CMED são publicadas no Diário Oficial da União, contendo o número do processo, a empresa envolvida, o tipo de infração e a sanção aplicada, sendo, portanto, de conhecimento do público em geral e acessíveis mediante consulta no portal da imprensa nacional.  Permanecemos à disposição para esclarecimentos adicionais.     Para maiores esclarecimentos, a Anvisa também disponibiliza a sua Central de Atendimento, por meio do 0800 642 9782 (dias úteis, das 7h30 às 19h30) e por meio eletrônico, no Fale Conosco: (http://portal.anvisa.gov.br/fale-conosco)    Atenciosamente,   Agência Nacional de Vigilância Sanitária ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
7311,1,0,2,c1,c5,0.16667539,0.26107985,0.57224476,False," Prezada solicitante, informamos que consultando a base de dados do IFSP não foram encontrados registros para o seu CPF. Neste sentido, o IFSP não pode certificá-la, pois não temos as informações de notas no sistema onde o candidato faz todo o processo de solicitação de certificação. Indicamos que preste o Encceja 2018, indicando um dos câmpus do IFSP com instituição certificadora. Importante que leia atentamente o edital quando este estiver disponível no site do INEP: http://portal.inep.gov.br/web/guest/inicio Atenciosamente, SIC/IFSP ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
