row_id,fold,y_true_id,y_pred_id_v2,y_pred_id_norberto,pred_bert512,pred_soft256,pred_svc_word_char,pred_baseline,pred_ordinal256_corrected,prob_c1,prob_c234,prob_c5,vote_pattern,tie_leader_a,tie_leader_b,v3_targeted_tie,v3_changed_prediction,y_pred_id_v3,y_pred_v3,correct_v2,correct_v3
8288,4,1,0,0,0,0,1,1,0,0.5565509524574295,0.2850228271068062,0.1584262204357643,3-2-0,-1,-1,False,False,0,c1,False,False
8289,4,2,2,2,2,2,2,2,2,0.1034460649673591,0.2841631122863738,0.6123908227462672,5-0-0,-1,-1,False,False,2,c5,True,True
8290,1,2,2,2,2,2,2,2,1,0.082141796934874,0.360617233917533,0.557240969147593,4-1-0,-1,-1,False,False,2,c5,True,True
8291,1,1,0,0,1,0,1,0,0,0.4036434596189047,0.2615200533763923,0.334836487004703,3-2-0,-1,-1,False,False,0,c1,False,False
8292,3,1,2,1,2,2,2,2,1,0.285391472551871,0.4489838084175018,0.2656247190306272,4-1-0,-1,-1,False,False,2,c5,False,False
8293,4,1,2,2,2,2,1,1,2,0.0976617521465606,0.3886244741948069,0.5137137736586324,3-2-0,-1,-1,False,False,2,c5,False,False
8294,1,1,1,1,1,1,2,2,1,0.2259989941625901,0.4173026753426064,0.3566983304948035,3-2-0,-1,-1,False,False,1,c234,True,True
8295,2,0,2,1,2,2,1,2,1,0.2367710656312614,0.4384139258018005,0.3248150085669379,3-2-0,-1,-1,False,False,2,c5,False,False
8296,1,2,0,2,2,0,0,0,1,0.3131903368193229,0.3347555172178344,0.3520541459628426,3-1-1,-1,-1,False,False,0,c1,False,False
8297,2,0,0,0,0,0,0,0,0,0.604320388202534,0.2721226649838529,0.1235569468136132,5-0-0,-1,-1,False,False,0,c1,True,True
8298,1,0,0,0,0,0,0,0,0,0.6963826949612122,0.2628049320157318,0.0408123730230559,5-0-0,-1,-1,False,False,0,c1,True,True
8299,1,0,0,0,0,0,0,0,0,0.8354511497558622,0.132312681807748,0.0322361684363896,5-0-0,-1,-1,False,False,0,c1,True,True
8300,2,1,1,2,1,1,1,1,1,0.1231765989431048,0.428566218329219,0.4482571827276762,5-0-0,-1,-1,False,False,1,c234,True,True
8301,4,1,1,1,1,1,1,1,1,0.1877909756176907,0.4097728369633832,0.4024361874189261,5-0-0,-1,-1,False,False,1,c234,True,True
8302,1,1,0,0,0,0,0,0,0,0.7420561283340719,0.1971510474062898,0.0607928242596384,5-0-0,-1,-1,False,False,0,c1,False,False
8303,0,1,2,2,2,1,1,2,2,0.1662618109361311,0.3294323735538437,0.5043058155100252,3-2-0,-1,-1,False,False,2,c5,False,False
8304,4,1,2,2,2,2,2,2,2,0.0754008982952807,0.3506134810259745,0.5739856206787447,5-0-0,-1,-1,False,False,2,c5,False,False
8305,2,1,1,1,1,0,1,1,0,0.3496983463715024,0.5042941771119537,0.1460074765165438,3-2-0,-1,-1,False,False,1,c234,True,True
8306,0,0,0,0,0,0,0,0,0,0.5943383878016835,0.2986333037035364,0.10702830849478,5-0-0,-1,-1,False,False,0,c1,True,True
8307,2,1,0,0,0,0,0,0,0,0.7972920944796795,0.1846933145031163,0.018014591017204,5-0-0,-1,-1,False,False,0,c1,False,False
8308,2,2,0,1,0,0,2,2,1,0.2918191620679659,0.4409965862392085,0.2671842516928255,2-2-1,0,2,False,False,0,c1,False,False
8309,1,2,2,1,2,2,0,2,1,0.2311676835438002,0.5265706641452687,0.2422616523109311,3-1-1,-1,-1,False,False,2,c5,True,True
8310,2,2,2,1,2,2,0,0,1,0.3055462332288107,0.4651068290301542,0.2293469377410351,2-2-1,0,2,False,False,2,c5,True,True
8311,0,0,0,1,0,1,2,0,1,0.2497374195575971,0.5139313681902317,0.2363312122521712,2-2-1,0,1,True,True,1,c234,True,False
8312,4,2,0,0,0,0,1,0,0,0.551570710010482,0.3754046156852595,0.0730246743042584,4-1-0,-1,-1,False,False,0,c1,False,False
8313,0,1,1,2,1,2,1,1,2,0.1291431146867239,0.3840704467141677,0.4867864385991084,3-2-0,-1,-1,False,False,1,c234,True,True
8314,0,0,1,2,1,1,2,1,2,0.2849556006961484,0.3003858323320535,0.414658566971798,3-2-0,-1,-1,False,False,1,c234,False,False
8315,4,0,0,0,0,0,0,0,0,0.5757500713587045,0.2798456260986953,0.1444043025426001,5-0-0,-1,-1,False,False,0,c1,True,True
8316,3,1,0,0,0,0,2,0,0,0.7625489565525195,0.1580153376990605,0.0794357057484198,4-1-0,-1,-1,False,False,0,c1,False,False
8317,1,1,0,0,0,0,0,0,0,0.7054956794715994,0.2260687425892976,0.0684355779391029,5-0-0,-1,-1,False,False,0,c1,False,False
8318,3,0,2,2,2,2,1,0,1,0.2588135987209307,0.3526137422501254,0.3885726590289439,2-2-1,1,2,True,False,2,c5,False,False
8319,1,1,1,1,1,1,1,1,1,0.1740560193257955,0.5845270032880092,0.2414169773861952,5-0-0,-1,-1,False,False,1,c234,True,True
8320,1,2,2,2,2,2,2,2,2,0.0239464643987147,0.0213817860120951,0.95467174958919,5-0-0,-1,-1,False,False,2,c5,True,True
8321,1,2,2,2,2,2,0,0,2,0.2346796781751975,0.3644564478222132,0.4008638740025893,3-2-0,-1,-1,False,False,2,c5,True,True
8322,0,0,0,0,0,0,0,0,0,0.6125184870305898,0.3151435797228737,0.0723379332465364,5-0-0,-1,-1,False,False,0,c1,True,True
8323,1,2,1,1,2,1,0,1,1,0.2362806885572704,0.3929040279935132,0.3708152834492162,3-1-1,-1,-1,False,False,1,c234,False,False
8324,1,2,0,0,1,0,1,0,0,0.3990949035032494,0.3883774058344968,0.2125276906622537,3-2-0,-1,-1,False,False,0,c1,False,False
8325,2,0,0,1,0,2,2,0,1,0.2432892899125334,0.4649622906196515,0.2917484194678149,2-2-1,0,2,False,False,0,c1,True,True
8326,2,0,1,1,1,2,1,2,1,0.1672010570713816,0.51880144700556,0.3139974959230584,3-2-0,-1,-1,False,False,1,c234,False,False
8327,4,0,2,2,2,2,2,2,2,0.0507386570829064,0.2906295451107908,0.6586317978063028,5-0-0,-1,-1,False,False,2,c5,False,False
8328,0,1,0,0,0,0,0,0,0,0.4687749546023341,0.3647704749996638,0.166454570398002,5-0-0,-1,-1,False,False,0,c1,False,False
8329,4,0,2,1,0,2,2,2,1,0.3047914037548337,0.4161557150622382,0.279052881182928,3-1-1,-1,-1,False,False,2,c5,False,False
8330,4,2,2,2,2,0,2,0,1,0.2528876065419878,0.3626152975652225,0.3844970958927897,2-2-1,0,2,False,False,2,c5,True,True
8331,0,2,2,2,2,2,0,2,2,0.1801992999508113,0.3316395916305318,0.4881611084186569,4-1-0,-1,-1,False,False,2,c5,True,True
8332,0,0,2,1,1,1,2,2,2,0.1490668901525793,0.485797376790674,0.3651357330567468,3-2-0,-1,-1,False,False,2,c5,False,False
8333,1,2,1,1,1,1,1,1,1,0.2371035570830831,0.4875155516407169,0.2753808912761998,5-0-0,-1,-1,False,False,1,c234,False,False
8334,0,2,0,0,0,0,0,0,0,0.4029926575873444,0.4012745600654784,0.1957327823471771,5-0-0,-1,-1,False,False,0,c1,False,False
8335,4,2,1,1,1,1,1,1,1,0.3062906276476145,0.5438601461986058,0.1498492261537797,5-0-0,-1,-1,False,False,1,c234,False,False
8336,4,1,1,1,1,1,1,1,2,0.2435136323815179,0.4336862574591072,0.3228001101593747,4-1-0,-1,-1,False,False,1,c234,True,True
8337,2,0,0,0,0,0,0,0,0,0.7113106428200253,0.2355265390791293,0.0531628181008453,5-0-0,-1,-1,False,False,0,c1,True,True
8338,2,2,0,0,0,0,0,0,0,0.5621580289098196,0.2901523260944361,0.1476896449957442,5-0-0,-1,-1,False,False,0,c1,False,False
8339,0,1,1,1,1,1,2,1,2,0.1168743421004958,0.4584258599241003,0.4246997979754037,3-2-0,-1,-1,False,False,1,c234,True,True
8340,2,0,1,1,1,0,1,2,0,0.3310502874870492,0.4435234869540865,0.2254262255588642,2-2-1,0,1,True,False,1,c234,False,False
8341,4,2,2,2,2,2,2,2,2,0.1048124837549242,0.2943847921265594,0.6008027241185163,5-0-0,-1,-1,False,False,2,c5,True,True
8342,3,1,0,1,0,1,0,0,0,0.4018326982406172,0.4142846950072837,0.183882606752099,4-1-0,-1,-1,False,False,0,c1,False,False
8343,2,2,1,2,2,1,1,1,2,0.1925276466804795,0.3479422916860245,0.4595300616334959,3-2-0,-1,-1,False,False,1,c234,False,False
8344,2,0,1,1,1,1,0,2,1,0.2800698494910553,0.4926792582170834,0.2272508922918612,3-1-1,-1,-1,False,False,1,c234,False,False
8345,4,2,2,2,2,2,0,0,1,0.3008766320396835,0.3183034751395823,0.3808198928207341,2-2-1,0,2,False,False,2,c5,True,True
8346,4,0,0,1,0,0,1,1,0,0.3995912081457456,0.4879188378524913,0.112489954001763,3-2-0,-1,-1,False,False,0,c1,True,True
8347,1,0,0,0,0,0,0,0,1,0.4962853832677323,0.2176064682883342,0.2861081484439335,4-1-0,-1,-1,False,False,0,c1,True,True
8348,4,1,1,1,1,1,0,1,1,0.2777937941407334,0.4828937118879697,0.2393124939712967,4-1-0,-1,-1,False,False,1,c234,True,True
8349,2,0,0,0,0,0,0,0,0,0.6187422709937607,0.2218075061307639,0.1594502228754754,5-0-0,-1,-1,False,False,0,c1,True,True
8350,1,0,0,0,0,0,0,1,1,0.4066508759954122,0.3625779343921314,0.2307711896124564,3-2-0,-1,-1,False,False,0,c1,True,True
8351,1,0,2,1,2,2,2,0,1,0.3349586733827759,0.3421076060820034,0.3229337205352205,3-1-1,-1,-1,False,False,2,c5,False,False
8352,1,0,0,0,0,0,0,0,0,0.5553514877727568,0.343041261658191,0.1016072505690522,5-0-0,-1,-1,False,False,0,c1,True,True
8353,1,2,0,0,0,0,0,0,0,0.6765621880836733,0.1833432918197027,0.140094520096624,5-0-0,-1,-1,False,False,0,c1,False,False
8354,4,1,0,0,0,0,0,0,0,0.5641409176531265,0.366377216668367,0.0694818656785064,5-0-0,-1,-1,False,False,0,c1,False,False
8355,0,2,2,2,2,2,0,1,2,0.2717588685361316,0.3468431567434801,0.3813979747203883,3-1-1,-1,-1,False,False,2,c5,True,True
8356,3,2,2,0,2,0,2,2,1,0.4491505621291528,0.3631121264422485,0.1877373114285987,3-1-1,-1,-1,False,False,2,c5,True,True
8357,0,2,0,0,0,0,0,0,0,0.5434598252641171,0.2913195075741087,0.1652206671617741,5-0-0,-1,-1,False,False,0,c1,False,False
8358,2,1,0,0,1,0,0,0,1,0.4216322635697128,0.3333670889102519,0.2450006475200352,3-2-0,-1,-1,False,False,0,c1,False,False
8359,1,2,2,2,2,2,2,2,2,0.0812884916250002,0.1963145695362204,0.7223969388387792,5-0-0,-1,-1,False,False,2,c5,True,True
8360,4,0,0,0,0,0,0,0,0,0.6700782958809736,0.256875953084968,0.0730457510340584,5-0-0,-1,-1,False,False,0,c1,True,True
8361,4,1,0,0,0,0,0,0,1,0.4497741881965811,0.354500070000931,0.1957257418024877,4-1-0,-1,-1,False,False,0,c1,False,False
8362,2,1,2,1,2,2,2,2,2,0.280383359402921,0.4413473132527331,0.2782693273443459,5-0-0,-1,-1,False,False,2,c5,False,False
8363,3,1,1,2,1,1,1,1,2,0.1044129835710338,0.439595080417228,0.455991936011738,4-1-0,-1,-1,False,False,1,c234,True,True
8364,4,2,1,2,1,1,2,2,1,0.2605245940360483,0.3319574632398192,0.4075179427241324,3-2-0,-1,-1,False,False,1,c234,False,False
8365,4,0,0,0,1,0,0,0,1,0.4767714254088062,0.3916074129084605,0.1316211616827334,3-2-0,-1,-1,False,False,0,c1,True,True
8366,2,0,1,1,1,1,2,1,1,0.2826182634454818,0.3955264649417815,0.3218552716127367,4-1-0,-1,-1,False,False,1,c234,False,False
8367,4,2,2,2,2,2,2,2,2,0.1829822399683522,0.2158691208187104,0.6011486392129373,5-0-0,-1,-1,False,False,2,c5,True,True
8368,4,2,1,1,1,1,2,2,1,0.1812511652039132,0.474164185343814,0.3445846494522728,3-2-0,-1,-1,False,False,1,c234,False,False
8369,0,2,1,2,2,1,1,1,1,0.1410382806126721,0.414231056389458,0.4447306629978699,4-1-0,-1,-1,False,False,1,c234,False,False
8370,2,2,1,1,1,1,1,1,1,0.2875056185960675,0.4702129900460938,0.2422813913578385,5-0-0,-1,-1,False,False,1,c234,False,False
8371,3,1,1,2,0,0,1,1,1,0.1097096872120793,0.4368865748481657,0.453403737939755,3-2-0,-1,-1,False,False,1,c234,True,True
8372,3,0,2,2,2,2,0,0,1,0.1273696757600456,0.2793494659073656,0.5932808583325888,2-2-1,0,2,False,False,2,c5,False,False
8373,4,1,0,0,0,0,0,0,0,0.6240642135011,0.2448050681624163,0.1311307183364836,5-0-0,-1,-1,False,False,0,c1,False,False
8374,3,2,2,2,2,2,2,2,2,0.0181572047206557,0.130577618388502,0.8512651768908422,5-0-0,-1,-1,False,False,2,c5,True,True
8375,0,1,1,1,1,1,0,0,1,0.277817603092471,0.3945934157865771,0.3275889811209517,3-2-0,-1,-1,False,False,1,c234,True,True
8376,3,2,1,1,1,1,1,0,1,0.2248398492924246,0.5161735547505356,0.2589865959570396,4-1-0,-1,-1,False,False,1,c234,False,False
8377,3,2,0,0,0,0,1,0,0,0.553432381755141,0.3713755439914242,0.0751920742534348,4-1-0,-1,-1,False,False,0,c1,False,False
8378,1,1,2,1,2,2,0,0,1,0.2855798254666483,0.372579994324741,0.3418401802086107,2-2-1,0,2,False,False,2,c5,False,False
8379,1,2,2,2,2,2,2,2,1,0.2865893078576395,0.3098958406163281,0.4035148515260324,4-1-0,-1,-1,False,False,2,c5,True,True
8380,0,1,0,2,0,0,2,2,1,0.3142958902543563,0.3394203007740635,0.3462838089715801,2-2-1,0,2,False,False,0,c1,False,False
8381,2,2,2,2,2,2,1,2,2,0.0256585603522549,0.2609198286907132,0.7134216109570318,4-1-0,-1,-1,False,False,2,c5,True,True
8382,4,0,0,0,0,0,0,0,0,0.6216038702764439,0.2875241715320826,0.0908719581914734,5-0-0,-1,-1,False,False,0,c1,True,True
8383,4,2,2,2,1,2,2,2,2,0.292988683259586,0.213976022649911,0.4930352940905028,4-1-0,-1,-1,False,False,2,c5,True,True
8384,4,0,0,0,0,0,0,0,0,0.453553075073772,0.412964774290446,0.1334821506357819,5-0-0,-1,-1,False,False,0,c1,True,True
8385,4,1,1,1,1,0,1,1,0,0.3275599942027637,0.4800418920228258,0.1923981137744105,3-2-0,-1,-1,False,False,1,c234,True,True
8386,1,1,2,2,2,2,2,1,2,0.077827401399317,0.3510193072984869,0.5711532913021959,4-1-0,-1,-1,False,False,2,c5,False,False
8387,1,1,2,1,2,0,2,0,1,0.2665949896300221,0.4078010537430381,0.3256039566269397,2-2-1,0,2,False,False,2,c5,False,False
8388,1,0,0,2,0,0,0,0,1,0.2734217800265991,0.2824456909939156,0.4441325289794853,4-1-0,-1,-1,False,False,0,c1,True,True
8389,0,1,0,1,1,0,0,0,1,0.2578569546380039,0.4862302783883104,0.2559127669736856,3-2-0,-1,-1,False,False,0,c1,False,False
8390,3,0,2,1,2,2,0,1,2,0.0738810747543165,0.5214212545341042,0.4046976707115793,3-1-1,-1,-1,False,False,2,c5,False,False
8391,0,0,1,1,1,1,0,0,1,0.2865346101850002,0.4422792029557639,0.2711861868592358,3-2-0,-1,-1,False,False,1,c234,False,False
8392,2,2,0,1,0,0,0,0,1,0.3023642993901324,0.4769067868227034,0.2207289137871642,4-1-0,-1,-1,False,False,0,c1,False,False
8393,0,1,0,2,0,0,2,0,0,0.3421991359176153,0.261254590766706,0.3965462733156786,4-1-0,-1,-1,False,False,0,c1,False,False
8394,3,0,0,0,0,0,0,0,0,0.5517317625520594,0.2745309332100878,0.1737373042378527,5-0-0,-1,-1,False,False,0,c1,True,True
8395,2,1,0,1,0,0,0,1,1,0.3906851451269669,0.425257586403345,0.1840572684696879,3-2-0,-1,-1,False,False,0,c1,False,False
8396,0,2,2,2,2,2,2,2,2,0.1279170087141246,0.313444377030572,0.5586386142553033,5-0-0,-1,-1,False,False,2,c5,True,True
8397,2,1,0,0,0,0,0,0,1,0.4759610719611509,0.2975581020105955,0.2264808260282536,4-1-0,-1,-1,False,False,0,c1,False,False
8398,3,1,0,0,0,0,0,0,0,0.5570266170130685,0.2789986031462284,0.163974779840703,5-0-0,-1,-1,False,False,0,c1,False,False
8399,0,1,1,1,1,0,2,2,1,0.3246075364875087,0.4033769607617355,0.2720155027507558,2-2-1,1,2,True,False,1,c234,True,True
8400,3,0,0,0,0,0,0,0,0,0.5741262445397501,0.3549199528460863,0.0709538026141635,5-0-0,-1,-1,False,False,0,c1,True,True
8401,3,1,1,1,1,1,0,2,1,0.1259082370238512,0.5517485551911073,0.3223432077850414,3-1-1,-1,-1,False,False,1,c234,True,True
8402,2,2,0,0,0,0,0,0,1,0.4182354520198253,0.3198317398593487,0.2619328081208259,4-1-0,-1,-1,False,False,0,c1,False,False
8403,1,0,0,0,0,0,0,0,0,0.7958922704403215,0.1573722831491297,0.0467354464105488,5-0-0,-1,-1,False,False,0,c1,True,True
8404,2,1,1,1,1,1,1,1,1,0.1393585170405605,0.6588636895419491,0.2017777934174904,5-0-0,-1,-1,False,False,1,c234,True,True
8405,0,0,1,1,1,2,1,1,2,0.2763628276981169,0.3870907553881123,0.3365464169137708,3-2-0,-1,-1,False,False,1,c234,False,False
8406,0,1,2,2,2,2,2,2,2,0.0957527217247616,0.2369902623074399,0.6672570159677985,5-0-0,-1,-1,False,False,2,c5,False,False
8407,0,0,1,0,0,0,1,1,1,0.4616736704588082,0.3861196760557808,0.152206653485411,3-2-0,-1,-1,False,False,1,c234,False,False
8408,3,2,2,1,2,2,2,2,2,0.2875717326327179,0.3928061393217488,0.3196221280455333,5-0-0,-1,-1,False,False,2,c5,True,True
8409,2,0,0,1,0,1,0,0,1,0.3898258513428233,0.4469648202143522,0.1632093284428244,3-2-0,-1,-1,False,False,0,c1,True,True
8410,3,0,1,0,0,1,1,2,1,0.5673924409920513,0.2951148718549181,0.1374926871530306,3-1-1,-1,-1,False,False,1,c234,False,False
8411,0,0,1,2,1,1,1,2,1,0.2316567008531348,0.3558743884419883,0.4124689107048768,4-1-0,-1,-1,False,False,1,c234,False,False
8412,1,2,2,2,2,2,2,2,2,0.1212220839466277,0.3015881232153153,0.5771897928380569,5-0-0,-1,-1,False,False,2,c5,True,True
8413,4,1,2,2,2,2,2,2,2,0.0528079211222725,0.2657042523498473,0.6814878265278802,5-0-0,-1,-1,False,False,2,c5,False,False
8414,2,2,1,2,2,0,1,1,1,0.2143337227054874,0.226050157046844,0.5596161202476685,3-1-1,-1,-1,False,False,1,c234,False,False
8415,3,0,1,1,1,1,1,1,1,0.2313693526853049,0.4380982048994188,0.3305324424152762,5-0-0,-1,-1,False,False,1,c234,False,False
8416,0,0,1,0,1,1,0,0,1,0.5328160348758219,0.2571502615319813,0.2100337035921968,3-2-0,-1,-1,False,False,1,c234,False,False
8417,1,2,2,2,2,2,1,1,2,0.1272244056958872,0.4222761704902948,0.450499423813818,3-2-0,-1,-1,False,False,2,c5,True,True
8418,4,2,2,2,2,2,2,2,1,0.1374044271793462,0.2706718268410879,0.5919237459795658,4-1-0,-1,-1,False,False,2,c5,True,True
8419,0,0,1,2,1,0,1,2,1,0.2730530578097105,0.3371034997788016,0.3898434424114877,3-1-1,-1,-1,False,False,1,c234,False,False
8420,4,1,1,1,0,1,1,1,1,0.3542056831350407,0.4985354225782359,0.1472588942867233,4-1-0,-1,-1,False,False,1,c234,True,True
8421,4,0,1,1,1,1,1,1,1,0.1236813130582933,0.5446427506650839,0.3316759362766227,5-0-0,-1,-1,False,False,1,c234,False,False
8422,2,0,0,0,0,0,0,0,0,0.6069180827632166,0.2333602229187164,0.159721694318067,5-0-0,-1,-1,False,False,0,c1,True,True
8423,3,0,0,1,0,0,0,0,0,0.4027677968495552,0.41111296136763,0.1861192417828148,5-0-0,-1,-1,False,False,0,c1,True,True
8424,4,1,2,2,2,2,2,2,2,0.0803096021090426,0.1487524083255186,0.7709379895654387,5-0-0,-1,-1,False,False,2,c5,False,False
8425,2,0,1,1,1,1,1,1,1,0.2103932268120247,0.4583085932042992,0.3312981799836762,5-0-0,-1,-1,False,False,1,c234,False,False
8426,0,0,1,1,1,1,0,0,1,0.3484536773012955,0.4029201709841584,0.2486261517145461,3-2-0,-1,-1,False,False,1,c234,False,False
8427,4,0,0,0,0,0,0,0,0,0.4507724803489245,0.3889698353594844,0.160257684291591,5-0-0,-1,-1,False,False,0,c1,True,True
8428,1,1,1,1,1,1,2,2,0,0.2953689108623853,0.3883262068966892,0.3163048822409254,2-2-1,1,2,True,False,1,c234,True,True
8429,4,2,1,1,1,1,1,0,0,0.4060717994308286,0.4634090159896763,0.1305191845794948,3-2-0,-1,-1,False,False,1,c234,False,False
8430,1,1,2,2,2,2,1,1,2,0.1584501102385003,0.2819855412589314,0.5595643485025683,3-2-0,-1,-1,False,False,2,c5,False,False
8431,2,0,2,0,2,2,2,0,1,0.4172997162944979,0.2616500261438707,0.3210502575616312,3-1-1,-1,-1,False,False,2,c5,False,False
8432,0,2,0,0,0,0,0,0,0,0.4754711084803996,0.4245479135119114,0.099980978007689,5-0-0,-1,-1,False,False,0,c1,False,False
8433,2,1,1,2,2,1,2,1,1,0.3011973791980371,0.2386160174626885,0.4601866033392744,3-2-0,-1,-1,False,False,1,c234,True,True
8434,4,0,1,1,1,0,1,1,1,0.2736784689457645,0.409400717113627,0.3169208139406086,4-1-0,-1,-1,False,False,1,c234,False,False
8435,2,1,0,0,0,0,0,0,1,0.5543145708458744,0.318199527845681,0.1274859013084445,4-1-0,-1,-1,False,False,0,c1,False,False
8436,3,1,1,1,1,2,2,1,1,0.1590716759769778,0.4418999100469542,0.3990284139760678,3-2-0,-1,-1,False,False,1,c234,True,True
8437,0,1,2,2,2,2,2,2,2,0.2652455248954649,0.2177061331777364,0.5170483419267987,5-0-0,-1,-1,False,False,2,c5,False,False
8438,3,0,1,1,1,1,1,0,1,0.3378539846583133,0.4972477602585613,0.1648982550831254,4-1-0,-1,-1,False,False,1,c234,False,False
8439,2,1,1,1,1,1,2,1,1,0.322630062628743,0.5228818189820457,0.1544881183892113,4-1-0,-1,-1,False,False,1,c234,True,True
8440,1,2,0,1,0,0,2,2,0,0.3896670382336277,0.4139890405420636,0.1963439212243085,3-2-0,-1,-1,False,False,0,c1,False,False
8441,2,1,2,2,2,2,1,1,2,0.0519405910579219,0.245596379075456,0.702463029866622,3-2-0,-1,-1,False,False,2,c5,False,False
8442,2,1,1,1,1,1,1,1,1,0.3584928012934223,0.4536755126146334,0.1878316860919444,5-0-0,-1,-1,False,False,1,c234,True,True
8443,4,0,1,1,1,1,1,1,1,0.2136768775649775,0.5922898970731029,0.1940332253619196,5-0-0,-1,-1,False,False,1,c234,False,False
8444,3,2,1,0,2,2,1,1,1,0.3901889205762311,0.2676493982508737,0.3421616811728952,3-2-0,-1,-1,False,False,1,c234,False,False
8445,2,0,0,0,0,0,1,1,0,0.4258400700300213,0.4146510264692946,0.159508903500684,3-2-0,-1,-1,False,False,0,c1,True,True
8446,1,0,1,1,1,0,2,2,1,0.2462802630503167,0.4131472853509686,0.3405724515987148,2-2-1,1,2,True,False,1,c234,False,False
8447,4,1,2,2,2,2,2,2,2,0.085387141314833,0.1919536838777464,0.7226591748074206,5-0-0,-1,-1,False,False,2,c5,False,False
8448,2,2,2,1,2,2,2,2,2,0.1220904380554478,0.5628889592052473,0.3150206027393049,5-0-0,-1,-1,False,False,2,c5,True,True
8449,1,2,1,1,1,2,1,1,2,0.1507636286696374,0.4628001264463062,0.3864362448840562,3-2-0,-1,-1,False,False,1,c234,False,False
8450,4,0,0,0,0,0,0,0,0,0.5120650384352013,0.3585278467179381,0.1294071148468606,5-0-0,-1,-1,False,False,0,c1,True,True
8451,2,1,2,2,2,2,2,2,2,0.1273100458835319,0.19214427290483,0.680545681211638,5-0-0,-1,-1,False,False,2,c5,False,False
8452,2,2,2,2,2,2,1,2,2,0.1279761869034946,0.304879530483831,0.5671442826126744,4-1-0,-1,-1,False,False,2,c5,True,True
8453,4,1,0,0,0,0,1,0,1,0.428090993253393,0.3325034470699115,0.2394055596766954,3-2-0,-1,-1,False,False,0,c1,False,False
8454,0,2,1,2,1,0,2,2,1,0.3195859807210328,0.3384939456086201,0.3419200736703471,2-2-1,1,2,True,True,2,c5,False,True
8455,2,0,0,0,0,0,0,0,0,0.8641664944097772,0.1214923611490151,0.0143411444412075,5-0-0,-1,-1,False,False,0,c1,True,True
8456,2,2,2,2,1,1,2,2,2,0.0663424888625317,0.4204249966582545,0.5132325144792138,3-2-0,-1,-1,False,False,2,c5,True,True
8457,3,1,2,2,2,2,2,2,2,0.142820045253813,0.2623097577245175,0.5948701970216694,5-0-0,-1,-1,False,False,2,c5,False,False
8458,2,2,2,2,2,2,2,2,2,0.1291290776442542,0.3831858139768201,0.4876851083789255,5-0-0,-1,-1,False,False,2,c5,True,True
8459,0,2,2,2,2,2,2,2,2,0.0869932238036013,0.1285048885826364,0.7845018876137623,5-0-0,-1,-1,False,False,2,c5,True,True
8460,1,1,1,1,2,2,1,1,1,0.3197076995301539,0.4248384152414499,0.2554538852283961,3-2-0,-1,-1,False,False,1,c234,True,True
8461,0,2,0,2,0,0,2,2,1,0.3119999753647042,0.3108974359321508,0.377102588703145,2-2-1,0,2,False,False,0,c1,False,False
8462,2,1,2,2,2,2,2,2,1,0.3246707414498829,0.3027742101838434,0.3725550483662737,4-1-0,-1,-1,False,False,2,c5,False,False
8463,3,2,1,0,2,2,1,1,1,0.3881488523988099,0.3314748674736771,0.280376280127513,3-2-0,-1,-1,False,False,1,c234,False,False
8464,1,1,1,1,0,1,1,1,1,0.3752379229650691,0.4852310189983738,0.1395310580365571,4-1-0,-1,-1,False,False,1,c234,True,True
8465,3,1,1,2,1,1,2,2,1,0.0883900620247629,0.2944557341822005,0.6171542037930365,3-2-0,-1,-1,False,False,1,c234,True,True
8466,4,2,1,1,1,1,1,1,1,0.3806170469034423,0.4492435767243316,0.170139376372226,5-0-0,-1,-1,False,False,1,c234,False,False
8467,4,0,1,0,1,1,1,1,1,0.5312048167920831,0.3515338010747696,0.1172613821331473,5-0-0,-1,-1,False,False,1,c234,False,False
8468,2,1,1,0,1,1,2,0,1,0.452998612080494,0.3816493834998393,0.1653520044196666,3-1-1,-1,-1,False,False,1,c234,True,True
8469,3,1,2,2,2,1,2,2,2,0.0419188260083159,0.2769050000400431,0.681176173951641,4-1-0,-1,-1,False,False,2,c5,False,False
8470,2,0,1,0,1,2,0,0,1,0.5571881047059509,0.289065380705091,0.1537465145889581,2-2-1,0,1,True,True,0,c1,False,True
8471,0,2,2,2,2,2,2,2,2,0.2176921945027875,0.3547322796809757,0.4275755258162367,5-0-0,-1,-1,False,False,2,c5,True,True
8472,0,2,2,2,2,2,2,2,2,0.1653482522514465,0.3130107275037193,0.5216410202448342,5-0-0,-1,-1,False,False,2,c5,True,True
8473,2,0,1,1,1,1,0,0,2,0.205980947043652,0.423497594737264,0.370521458219084,2-2-1,0,1,True,False,1,c234,False,False
8474,4,2,1,2,1,2,1,1,2,0.1561720922630965,0.3421537893894626,0.5016741183474409,3-2-0,-1,-1,False,False,1,c234,False,False
8475,0,0,0,0,0,0,0,0,0,0.6125184870305898,0.3151435797228737,0.0723379332465364,5-0-0,-1,-1,False,False,0,c1,True,True
8476,4,1,0,0,0,0,2,0,0,0.5311731246919212,0.2450232139613135,0.2238036613467652,4-1-0,-1,-1,False,False,0,c1,False,False
8477,4,2,1,1,1,1,1,1,1,0.2908129168811987,0.443978379414381,0.2652087037044202,5-0-0,-1,-1,False,False,1,c234,False,False
8478,1,2,1,1,1,1,1,1,2,0.2428170321110882,0.4588772819959816,0.29830568589293,4-1-0,-1,-1,False,False,1,c234,False,False
