row_id,fold,y_true_id,y_pred_id,y_true,y_pred,prob_c1,prob_c234,prob_c5,correct,resp_text,char_count,word_count,duplicate_group_size,duplicate_num_labels,is_duplicate,is_conflicting_duplicate,group_c1_count,group_c234_count,group_c5_count,model_name,max_length,learning_rate,epochs,effective_batch_size
11359,4,1,1,c234,c234,0.19979389,0.4312006,0.36900553,True," Prezado, a fim de concluir a sua pesquisa, será necessário entrar em contato com as Superintendências dentro da área da Amazônia Legal. Os nove estados são: Acre, Amapá, Amazonas, Mato Grosso, Pará, Rondônia, Roraima, Tocantins e Maranhão Contatos em: http://www.incra.gov.br/incra-nos-estados ",295,40,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11364,4,0,0,c1,c1,0.65890837,0.16100007,0.18009156,True," Prezado(a) Sr(a). Emanuel,  Encaminhamos, em anexo, resposta ao seu pedido de informação.   Atenciosamente,  Serviço de Informação ao Cidadão do Banco do Brasil  SICBB ",170,24,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11365,4,2,1,c5,c234,0.34391165,0.42151085,0.23457748,False," Prezado Sr. Fredy, Esclarecemos que o ICMBio é responsável pela gestão das Unidades de Conservação federais. Isto posto, para que possamos orientá-lo da melhor forma é necessário que Vossa Senhoria nos informe, por meio de novo protocolo e-SIC (a fim de que possamos ter tempo hábil para fornecimento da resposta), a unidade de conservação federal na qual vossa propriedade está localizada. Att. SIC/ICMBio (61) 2028-9699 ",423,65,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11378,4,0,1,c1,c234,0.14221536,0.43506977,0.42271486,False," Senhor cidadão, a resposta ao seu questionamento está no Edital n° 68/2017 que alterou a distribuição de vagas do Concurso Público para Técnico Administrativo em Educação (disponível em https://www5.ifpi.edu.br/concursos/2016/concurso2016/resultado_homologado_tae/edital_68_2017_retificacao_tae.pdf). Recomendamos que Vossa Senhoria aguarde a confirmação da exoneração do servidor, bem como as futuras nomeações. Anexa a listagem solicitada. ",443,49,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11379,4,1,1,c234,c234,0.2762757,0.36455667,0.3591677,True," A(o)(s) Serviço de Informação ao Cidadão     Assunto: Solicitação de Informações. Origem: e-SIC 08850000196201790      Em resposta ao e-SIC 08850000196201790, informo que os dados estão disponíveis na seção de dados abertos no site da Polícia Rodoviária Federal através do link https://www.prf.gov.br/portal/dados-abertos/.  Atenciosamente,  MARCUS VINÍCIUS MOREIRA Chefe do Núcleo de Estatística ",398,48,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11395,4,1,1,c234,c234,0.2687098,0.5481355,0.1831547,True," - Em resposta à demanda, encaminhamos a planilha anexa, contemplando os pontos 1 a 3 da solicitação. Cumpre esclarecer que são notificados no Registro de Eventos de Saúde Pública (RESP-Microcefalia) os casos de alterações no crescimento e desenvolvimento possivelmente relacionados à infecção congênita pelo vírus Zika e outras etiologias infecciosas. Estas notificações obedecem à definição de caso vigente à época da notificação, tendo sido alteradas as definições ao longo do tempo. Os casos notificados em 2017 atendem às definições estabelecidas pelo documento de orientações integradas, disponíveis no endereço eletrônico: http://portalarquivos.saude.gov.br/images/pdf/2016/dezembro/12/orientacoes-integradas-vigilancia-atencao.pdf.  Apesar de a microcefalia ser o sinal mais frequente, outras alterações também são passíveis de notificação. Desta forma, os casos não são confirmados para a presença de microcefalia, mas sim para a relação com a infecção congênita durante a gestação. É importante considerar que o sistema de informação oficial do Ministério da Saúde para casos de microcefalia é o Sinasc  Sistema de Informações sobre Nascidos Vivos.  Em relação ao item 4 da solicitação - TODOS OS DADOS DISPONÍVEIS, ESPECIFICAMENTE, SOBRE OS CASOS CONFIRMADOS DE  MICROCEFALIA NO MUNICÍPIO DE VITÓRIA, ESTADO DO ESPÍRITO SANTO  é necessário que o demandante especifique as informações de interesse, desde que as mesmas não permitam a identificação dos casos. Caso o demandante tenha interesse em obter os dados nominais, é necessário seguir as orientações da SVS, disponíveis no endereço eletrônico: http://portalsaude.saude.gov.br/index.php/o-ministerio/principal/leia-mais-o-ministerio/197-secretaria-svs/13226-dados-informacoes-pessoais-lai. Estamos à disposição para quaisquer esclarecimentos.  Coordenação Geral de Vigilância e Resposta às Emergências em Saúde Pública (CGVR) Departamento de Vigilância das Doenças Transmissíveis  DEVIT   - As informações sobre nascidos vivos estão disponíveis para toda a população mediante a Coordenação Geral de Informações e Análise Epidemiológica. Atualmente os dados são disponibilizados a partir de 1996 até 2015 no site do Datasus. Os dados do ano de 2016 ainda são preliminares, por tal motivo não são disponibilizados. Os de 2017 estão em fase de recebimento pela Coordenação. As informações solicitadas encontram-se em arquivo excel. Segue o link do Datasus: Nascidos Vivos: http://www2.datasus.gov.br/DATASUS/index.php?area=0205&id=6936  Atenciosamente,  Coordenação Geral de Informações e Análise Epidemiológica (CGIAE) Departamento de Vigilância de Doenças e Agravos não Transmissíveis e Promoção da Saúde (DANTPS) Secretaria de Vigilância em Saúde  Ministério da Saúde ",2737,361,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11399,4,0,0,c1,c1,0.47591743,0.40095833,0.1231242,True," Prezado Senhor,    1. Em atenção ao pedido de acesso à informação feito por Vossa Senhoria, por meio do E-SIC, informamos que conforme determina o Art. 6°, inciso I, do Decreto n° 7.724/12, que regulamenta a Lei de Acesso à Informação, a CAIXA deve observar legislações específicas referentes à divulgação de informações resguardadas pelos sigilos fiscais, bancário, de operações e serviços no mercado de capitais, comercial, profissional, industrial e segredo de justiça, bem como informações onde há a necessidade de identificação do solicitante ou existe ainda demais canais para atendimento.    2. Nesse sentido, comunicamos que o seu pedido de acesso não pode ser atendido por este canal, visto que as informações solicitadas podem ser obtidas ou solicitadas em outros canais e está condicionando a identificação do requerente, conforme Art.60 do referido Decreto.    3. Para sua segurança e maior agilidade no atendimento do seu pedido, orientamos que o (a) Senhor (a) ligue no 0800 726 0101 ou procure a Agência da CAIXA mais próxima.    4. Informamos que a CAIXA mantém SAC para informações, reclamações, cancelamentos, sugestões, serviços e elogios, com atendimento 24 horas por dia 07 dias por semana, pelo DDG 0800 726 0101 e para reclamações não solucionadas no SAC ou denúncias, a CAIXA mantém canal de Ouvidoria com atendimento de segunda a sexta-feira, das 08 às 18 horas, pelo DDG 0800 725 7474.    5. A CAIXA agradece o contato e coloca-se à disposição através de seus canais de atendimento.     Atenciosamente,    CAIXA - Serviço de Informações ao Cidadão ",1575,247,50,3,True,True,23,20,7,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11414,4,1,2,c234,c5,0.18643653,0.27685022,0.53671324,False, Resposta em arquivo anexo. ,28,4,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11439,4,2,2,c5,c5,0.13778283,0.3768255,0.48539168,True," Prezada Senhora Mariana,  Somente os estabelecimento registrados (com SIF) é que realizam comercio internacional(exportação), segundo artigo 51 do Decreto n° 30.691/52(RIISPOA)  Os ER's(estabelecimentos relacionados)não exportam diretamente, estes fornecem matérias-primas para um SIF que irá exportar.   Atenciosamente,  SIC/ Mapa. ",334,38,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11441,4,0,1,c1,c234,0.33569774,0.42381814,0.24048413,False," Prezado (a) Senhor (a),   Informamos que seu pedido foi encaminhado à Ouvidoria Social do Ministério do Desenvolvimento Social (MDS), que é o canal específico para registrar demandas como: sugestão, reclamação, solicitação de providência, denúncia ou elogio.   Você receberá a resposta no e-mail que registrou quando nos procurou, assim que a Ouvidoria concluir a análise de sua manifestação. Acompanhe sua demanda utilizando o seguinte número de protocolo 69265/2018, pelos canais abaixo:   Atendimento por Telefone (ligação gratuita realizada por telefone fixo) 0800 707 2003  Discar opção 5 Horário de atendimento: das 7h às 19h, de segunda a sexta-feira   Atendimento Presencial ou por Carta Ministério do Desenvolvimento Social  MDS Endereço: Esplanada dos Ministérios, bloco A, 4º andar, sala 431 CEP 70.054-906  Brasília/DF Horário de atendimento: das 8h às 18h, de segunda a sexta-feira   Atendimento por Formulário Eletrônico Disponibilizado no Portal do MDS, na página da Ouvidoria, pelo seguinte link: http://mds.gov.br/fale-com-o-mds   Destacamos que o Serviço de Informação ao Cidadão (SIC) recebe pedidos sobre informações públicas, como por exemplo: dados financeiros e de despesas orçamentárias, dados sobre licitações, dados gerais sobre os projetos de interesse geral, série histórica de benefícios de Programas do MDS, entre outros.   Sendo assim, recebemos pedidos sobre os assuntos que se relacionam com os objetivos da Lei de Acesso à Informação (Lei 12.527/2011 e Decreto 7.724/2012). Caso tenha interesse em conhecer mais sobre essa lei, acesse: http://www.acessoainformacao.gov.br/central-de-conteudo/infograficos/arquivos/entenda-a-lai/noticias .   Atenciosamente, Serviço de informação ao Cidadão  SIC Ouvidoria Social/Secretaria Executiva Ministério do Desenvolvimento Social Esplanada dos Ministérios, bl. A, sala T-14 ",1853,252,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11443,4,0,0,c1,c1,0.51887774,0.3623677,0.118754566,True," Prezado Senhor, Em atenção ao pedido de informação registrado sob o NUP 00077.001185/2019-02, informamos que eventuais questionamentos que necessitem de trabalhos adicionais de análise, interpretação ou consolidação de dados e informações (e não de simples disponibilização da informação) fogem do escopo da Lei de Acesso à Informação, conforme dispõe o art. 13, inciso III, do seu Decreto regulamentador nº 7.724, de 2012:  Art. 13. Não serão atendidos pedidos de acesso à informação:  (...) III - que exijam trabalhos adicionais de análise, interpretação ou consolidação de dados e informações, ou serviço de produção ou tratamento de dados que não seja de competência do órgão ou entidade, ou serviço de produção ou tratamento de dados que não seja de competência do órgão ou entidade.  Todavia, ressaltamos que a informação desejada já se encontra em transparência ativa, podendo ser acessada no Portal da Legislação, onde são disponibilizados os atos normativos conforme publicação do Diário Oficial da União. Para pesquisar atos por palavra-chave, data ou tipo, utilize a pesquisa da legislação disponível no link: https://legislacao.planalto.gov.br/legisla/legislacao.nsf/fraWeb?OpenFrameSet&Frame=frmWeb2&Src=/legisla/legislacao.nsf%2FFrmConsultaWeb1%3FOpenForm%26AutoFramed  e clique em ""Pesquisa Avançada"". Esclarecemos que, de acordo com o art. 15 da Lei de Acesso à Informação (Lei nº 12.527/11) e com o art. 21 do Decreto 7.724/2012, há possibilidade de recurso no prazo de 10 (dez) dias, que será dirigido ao Subchefe para Assuntos Jurídicos da Casa Civil da Presidência da República. As informações acima foram disponibilizadas pela Subchefia de Assuntos Jurídicos da Casa Civil da Presidência da República  Atenciosamente,  Serviço de Informações ao Cidadão Palácio do Planalto - www.planalto.gov.br/acessoainformacao. ",1836,254,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11455,4,1,2,c234,c5,0.05976085,0.26691568,0.67332345,False," Bom dia, Como o CEFET-MG está com concurso aberto, atualmente não temos carência de professor para a área de língua portuguesa. Não temos código de vaga para redistribuição. Att. ",180,29,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11462,4,2,2,c5,c5,0.21948037,0.28916258,0.491357,True, Senhores   Segue cópia do contrato e seus aditivos---*****************************************************************Jucilene Melandre da SilvaPró-Reitoria Adjunta da PROPLANUniversidade Federal de Juiz de Fora(32)2102-3912 ,226,19,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11466,4,2,1,c5,c234,0.3900448,0.42271826,0.18723693,False," Prezado Senhor, Ao cumprimentá-lo cordialmente, informamos que cada Superintendência da Polícia Rodoviária Federal possui um Núcleo de Normas de Trânsito e Transporte e Gestão de Multas, no qual existe um canal próprio para atender a solicitação em tela. Neste caso, como a Superintendência é a do Estado do Rio de Janeiro, a solicitação contida no Protocolo n&deg,: 08850004137201952 pode ser encaminhada para o email: atendimento.multa.rj@prf.gov.br. Ademais, existe o número de telefone (21) 3503-9025 pelo qual outras informações podem ser obtidas. Por fim, permanecemos à disposição para esclerecer possíveis dúvidas advindas do assunto em questão. Atenciosamente, Gestora SIC e Chefe de Gabinete. ",704,101,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11469,4,1,2,c234,c5,0.07533023,0.30492777,0.6197421,False," Senhora Elisangela, boa tarde,   Em resposta ao seu pedido de informação, a Diretoria Sistêmica de Gestão de Pessoas informa que:   No momento não há vagas para matemática e, em havendo novas vagas, estas são ofertadas em edital de remoção interna, conforme regulamento de movimentação deste IFMT. ",299,46,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11474,4,1,1,c234,c234,0.3150915,0.44085193,0.24405666,True," Prezada  Por meio do link : http://www.aneel.gov.br/relatorios-de-consumo-e-receita, é possível encontrar relatórios que apresentam dados de número de unidades consumidoras, mercado MWh, receita faturada e receita faturada com tributos (PIS, ICMS e Cofins) dos consumidores cativos desde 2003.  Cada distribuidora envia mensalmente à ANEEL informações das quantidades físicas e monetárias referentes ao fornecimento mensal de energia elétrica ao consumidor final, como por exemplo, número de unidades consumidoras, mercado MWh, demanda kW, receita faturada por classe de consumo e nível tensão.  Os dados de unidade de consumidores presentes no relatório http://relatorios.aneel.gov.br/_layouts/xlviewer.aspx?id=/RelatoriosSAS/RelSampRankUC.xlsx&Source=http://relatorios.aneel.gov.br/RelatoriosSAS/Forms/AllItems.aspx&DefaultItemOpen=1 se referem ao total de unidades faturadas na área de concessão da distribuidora.  Atenciosamente, ",935,103,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11475,4,0,0,c1,c1,0.6404796,0.29421893,0.06530144,True," Prezada Senhora, Em atenção ao requerimento formulado, cumpre-nos informar que a demanda foi encaminhada à Secretaria da Receita Federal do Brasil, que se pronunciou conforme abaixo: ""Informamos que a Receita Federal disponibiliza no sítio na Internet uma página sobre os procedimentos a serem adotados para consultas relativas a dúvidas sobre a legislação tributária, no endereço abaixo: http://idg.receita.fazenda.gov.br/acesso-rapido/legislacao/consulta-sobre-interpretacaodalegislacao-tributaria Disponha dos serviços desta unidade, sempre que julgar necessário. Súmula CMRI nº 1/2015 Caso exista canal ou procedimento específico efetivo para obtenção da informação solicitada, o órgão ou a entidade deve orientar o interessado a buscar a informação por intermédio desse canal ou procedimento, indicando os prazos e as condições para sua utilização, sendo o pedido considerado atendido. Aprova a Súmula nº 1, de 2015. A COMISSãO MISTA DE REAVALIAçãO DE INFORMAçõES, tendo em vista o disposto no inciso III do art. 10 do seu Regimento Interno, aprovado por meio da Resolução nº 1, de 21 de dezembro de 2012, RESOLVE: Art. 1º Fica aprovada a seguinte Súmula: Súmula CMRI nº 1/2015 ""PROCEDIMENTO ESPECíFICO - Caso exista canal ou procedimento específico efetivo para obtenção da informação solicitada, o órgão ou a entidade deve orientar o interessado a buscar a informação por intermédio desse canal ou procedimento, indicando os prazos e as condições para sua utilização, sendo o pedido considerado atendido."" Justificativa Esta súmula visa a consolidar entendimento firmado no âmbito da CMRI no sentido de que, na existência de canal ou procedimento específico e efetivo para obtenção da informação solicitada, presume-se satisfativa a resposta que o indique. Esta presunção, no entanto, poderá ser afastada caso o interessado comprove em seu pedido ou em sede recursal a ausência de efetividade do canal indicado. Desse modo, sempre que o órgão ou entidade demandado não disponha de procedimento em efetivo funcionamento  seja porque não haja prazos e condições pré-determinados ou porque reste demonstrada a inobservância destes , deverá o pedido ser processado na forma de solicitação de acesso a informação. Portanto, em que pese a natureza autônoma e não subsidiária da Lei 12.527/2011, o processo administrativo de acesso à informação não prejudicou formas específicas já constituídas de relacionamento entre Administração e administrados, devendo estas prevalecerem sempre que existentes e efetivas, em respeito ao princípio da eficiência e economicidade. Tal entendimento foi expresso nas Decisões 11/2014 (ref. Proc. nº 12649.010650/2013-50) e 165/2014 (ref. Proc. nº 37400.002346/2014-53), nos quais se afirmou que o processo de acesso à informação não constitui meio idôneo para solicitar retificação de dados pessoais em processo administrativo e tampouco para a retificação de direito previdenciário, respectivamente, quando não comprovada a inexistência, ineficácia ou exaurimento dos canais específicos de relacionamento entre Administração e administrado."" Considerando o disposto no art. 19, inc. II, c/c o art. 21, caput, do Decreto n.º 7.724, de 2012, informa-se que poderá ser apresentado recurso, no prazo de 10 dias, contado da ciência da decisão. Atenciosamente, Serviço de Informação ao Cidadão   Ministério da Fazenda ",3350,484,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11488,4,2,1,c5,c234,0.21894772,0.423271,0.35778123,False," Prezado Senhor,  Em atenção à demanda registrada junto ao Serviço de Informação ao Cidadão do Ministério da Educação  SIC/MEC, preliminarmente esclarecemos que o estudante pode alterar, quantas vezes julgar necessário, as suas opções durante o período de inscrições no Sistema de Seleção Unificada  Sisu. Desta forma, somente é divulgado os dados pertinentes a chamada regular, uma vez que considera-se o resultado oficial do Programa.  Destarte, encaminhamos, no arquivo anexo, as notas de corte dos cursos de Medicina no âmbito do Sistema de Seleção Unificada  Sisu, referente ao processo seletivo do primeiro semestre de 2016.  Atenciosamente,  José Alberto da Silva Viegas CoordenadorGeral de Projetos Especiais para a Graduação, substituto  Secretaria de Educação Superior ",783,115,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11498,4,1,0,c234,c1,0.4872648,0.3336117,0.17912348,False," Prezado(a) Sr(a). Reynier,  Encaminhamos-lhe resposta da Diretoria de Suprimentos, Infraestrutura e Patrimônio do Banco do Brasil ao seu pedido de informação:  ""Esclarecemos que as diretrizes e prioridades do Programa de Aviação Regional são definidos pela Secretaria de Aviação Civil do Ministério de Transportes, Portos e Aviação Civil (SAC/MTPA), razão pela qual assuntos dessa natureza devem ser tratados com aquela Secretaria.  Não obstante, repassamos os contatos disponibilizados pela SAC/MTPA:      Questionamentos de veículos de comunicação: Assessoria de Imprensa da SAC - Telefones: (61) 3311.7255, (61)3311.7363, (61) 3311.7367,     Questionamentos de Parlamentares: Assessoria Parlamentar - Telefones: (61) 3311.7341,  (61) 3311.7361, (61) 3311.7251, e     Questionamentos de Governadores, Secretários de Estado e Prefeitos: Departamento de Gestão do PROFAA -Telefones: (61) 3311.7385, (61) 3311.7167.  Atenciosamente,  Leandro de Souza Duzzi        Gerente Executivo""      Atenciosamente,  Serviço de Informação ao Cidadão do Banco do Brasil  SICBB  Recurso  Conforme a Lei 12527/11 em seu artigo Art. 15, no caso de indeferimento de acesso a informações ou às razões da negativa do acesso, poderá o interessado interpor recurso contra a decisão no prazo de 10 (dez) dias a contar da sua ciência.  Parágrafo único. O recurso será dirigido à autoridade hierarquicamente superior à que exarou a decisão impugnada, que deverá se manifestar no prazo de 5 (cinco) dias. ",1481,206,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11507,4,0,1,c1,c234,0.1375548,0.47082716,0.39161804,False," Prezado(a) Senhor(a), Em atenção ao seu pedido de acesso à informação, formulado com base na Lei nº 12.527/2011, regulamentada pelo Decreto nº 7.724/2012, a Coordenação Geral de Planejamento Operacional do DENATRAN informa que a reunião contou com a participação de representantes da ANFAVEA e da ABRACICLO, conforme lista de presença anexa. O DENATRAN entende que o número de telefone das respectivas pessoas não deve ser divulgado, motivo pelo qual incluiu uma tarjeta ""RESTRITO"" sobre essa informação. Não houve uma pauta específica, mas as entidades representativas dos setores de fabricação de automóveis e motocicletas trouxeram suas reivindicações para melhoria do setor. Não há previsão para a próxima reunião. Qualquer entidade representativa pode solicitar ao DENATRAN reuniões e audiências públicas para tratar de assuntos afetos ao trânsito. O DENATRAN encontra-se à disposição para melhor atender. Caso alguma entidade queira participar de reuniões junto ao DENATRAN, basta solicitar agendamento pelo email: gabinete.denatran@cidades.gov.br Comunicamos a Vossa Senhoria que , caso necessário, poderá ser apresentado no prazo de dez dias, recurso para a autoridade hierarquicamente superior a quem adotou a atual decisão. De acordo com o disposto na Seção II do Capítulo III da Lei nº 12.527/2011 e na Seção IV do Capítulo IV do Decreto nº 7.724/2012. Atenciosamente, Serviço de Informação ao Cidadão  SIC  Ministério das Cidades sic@cidades.gov.br ",1463,215,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11510,4,2,1,c5,c234,0.3749402,0.45008874,0.17497104,False," Prezado Senhor, Cumprimentado-o cordialmente, informamos que a PONTIFíCIA UNIVERSIDADE CATóLICA DE SãO PAULO (PUCSP), código e-MEC nº 546, é uma instituição credenciada pelo Ministério da Educação. Por oportuno, esclarecemos que as informações sobre instituições e cursos superiores podem ser obtidas por intermédio do Cadastro Nacional de Cursos e Instituições de Educação Superior (Cadastro e-MEC), disponível no endereço http://emec.mec.gov.br. Em caso de dificuldades para realização da consulta, sugerimos o uso do Roteiro para Pesquisa no Cadastro e-MEC, disponível no link: http://ramec.mec.gov.br/seres/6159-roteiro-para-pesquisa-no-cadastro-e-mec-de-instituicoes-e-cursos-de-educacao-superior/file ou que seja solicitada a ajuda ao Fale Conosco do Ministério da Educação por intermédio do Fale Conosco MEC telefone 0800616161 ou via WEB, no endereço https://faleconosco-mec-cube.call.inf.br. A consulta ao Cadastro e-MEC permite saber sobre instituições ou cursos superiores de graduação e de pós-graduação lato sensu de especialização, presenciais ou à distância, regularmente ofertados  seus endereços de oferta, acessar os PDF dos atos autorizativos de credenciamento e recredenciamento e de autorização, reconhecimento e renovação de reconhecimento de cursos publicados no Diário Oficial da União (DOU), bem como conhecer os indicadores de qualidade obtidos nas avaliações do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP). Atenciosamente, Coordenação do Núcleo de Atendimento ao Procurador Institucional Secretaria de Regulação e Supervisão da Educação Superior do Ministério da Educação ",1635,208,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11523,4,0,2,c1,c5,0.07728926,0.27683836,0.64587235,False," Prezado Senhor,  O Ministério das Relações Exteriores não conta com serviços terceirizados de call center.  O contrato de terceirização de recepcionistas está disponível no sítio do Ministério, acessível pelo seguinte endereço eletrônico: http://www.itamaraty.gov.br/pt-BR/acesso-a-informacao/licitacoes-e-contratos   Atenciosamente,  Serviço de Informação ao Cidadão Ministério das Relações Exteriores ",404,43,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11525,4,2,2,c5,c5,0.102949806,0.41399056,0.48305959,True," Prezada, em atenção a seu pedido formulado com base na Lei nº 12.527/2011, regulamentada pelo Decreto nº 7.724/2012,  a Secretaria Nacional de Habitação informa que, conforme a solicitação registrada sob protocolo de n°. 80200.000668/2016-13, encaminha-se a IN nº 08/2009, bem como as instruções ANEXOS DAS INSTRUÇÕES NORMATIVAS SOBRE O TRABALHO SOCIAL NA HABITAÇÃOnormativas de n°. 27/2007 e nº. 50/2008 com seus respectivos anexos. Comunicamos a Vossa Senhoria que , caso necessário, poderá ser apresentado no prazo de dez dias, recurso para a autoridade hierarquicamente superior a quem adotou a atual decisão.  De acordo com o disposto na Seção II do Capítulo III da Lei nº 12.527/2011 e na Seção IV do Capítulo IV do Decreto nº 7.724/2012. Atenciosamente,  Serviço de Informação ao Cidadão  SIC Ministério das Cidades sic@cidades.gov.br ",844,129,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11526,4,0,0,c1,c1,0.5933233,0.27710232,0.12957437,True," Prezado Senhor Felipe Regis Gonçalves Cabral,  A empresa pública CEITEC S.A foi criada pela Lei nº 11.759, de 31.07.2008, tendo por função social o desenvolvimento de soluções científicas e tecnológicas que contribuam para o progresso e o bem-estar da sociedade brasileira, explorando, diretamente, atividade econômica no âmbito das tecnologias de semicondutores, microeletrônica e áreas correlatas. Ficou sujeita ao regime jurídico próprio das empresas privadas, inclusive, quanto aos direitos e obrigações civis, comerciais, trabalhistas e tributárias.  A CEITEC S.A. é uma empresa pública controlada pela União com atuação em regime de concorrência, estando, portanto, sujeita ao disposto no art. 173 da Constituição Federal de 1988, que submete esta estatal às normas pertinentes às empresas do setor privado, a fim de assegurar sua competitividade e sua governança corporativa.   Nesse sentido, informamos que o acesso à informação foi negado com fundamento nos arts. 5º, §1º, e 6º, I, do Decreto 7.724/12, por se tratar de hipótese de sigilo comercial, profissional e industrial.                 Com base nos fundamentos expostos, nega-se acesso à informação requerida.  Atenciosamente, Serviço de Informações ao Cidadão da CEITEC S.A. ",1243,178,1,1,False,False,1,0,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11534,4,2,2,c5,c5,0.07986174,0.22719966,0.6929386,True," Prezado,  Informamos que o documento solicitado encontra-se em anexo.  Por fim, informamos que, se desejar, poderá ser interposto recurso, no prazo de 10 dias, conforme disposto na Lei nº 12.527/2011, art. 15, e no Decreto nº 7.724/2012, art. 21.  Serviço de Informação ao Cidadão  SERPRO (SIC/SERPRO) (61) 2021-8378 sic@serpro.gov.br ",337,50,1,1,False,False,0,0,1,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11541,4,1,0,c234,c1,0.56324524,0.2964835,0.14027129,False," Sr. Raniere,  Esta solicitação deve ser efetuada no atendimento da Eletrobras, levando cópia da fatura de energi, caso não atenda a sua necessidade financeira, favor encaminhar a solicitação à Ouvidoria. ",205,30,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
11544,4,1,1,c234,c234,0.28481054,0.40904438,0.30614513,True," Prezado senhor,  A sinistralidade é definida como a razão entre os valores das contas de sinistro ocorrido e prêmio ganho. Como essas contas são de natureza contábil, é possível o lançamento de valores negativos em função de ajustes de lançamentos relativos a períodos anteriores. Para ramos em run-off, ou ramos com pouco volume de operações, esses lançamentos negativos podem eventualmente superar os positivos, para determinado período, de modo que o saldo da conta assuma um valor negativo. Neste caso, a razão entre elas (sinistralidade) também poderá apresentar valor negativo.  Atenciosamente, SIC Susep ",616,92,1,1,False,False,0,1,0,neuralmind/bert-base-portuguese-cased,512,3e-05,2,16
